timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11
2020-06-03 10:28:13.167619,0.1092,0.1711,0.2444,0.4839,0.1681,0.4585,0.4819,0.0,0.3167,0.2717,0.2395,0.3324,0.4438
2020-06-03 10:28:13.261219,0.2028,0.1496,0.2043,0.4536,0.1632,0.4624,0.4985,0.0,0.3675,0.3353,0.2737,0.348,0.4516
2020-06-03 10:28:13.370419,0.312,0.1036,0.1623,0.4467,0.1779,0.4673,0.5083,0.0606,0.4653,0.39,0.2913,0.3744,0.4819
2020-06-03 10:28:13.464019,0.4056,0.1329,0.1691,0.4125,0.0968,0.4203,0.477,0.2053,0.5376,0.4282,0.2972,0.4037,0.5064
2020-06-03 10:28:13.573219,0.5148,0.0,0.0059,0.3793,0.0635,0.4037,0.4467,0.2659,0.5494,0.4252,0.2874,0.3988,0.5064
2020-06-03 10:28:13.666819,0.6084,0.0,0.001,0.4057,0.0938,0.4135,0.4663,0.2424,0.5152,0.433,0.2913,0.3705,0.477
2020-06-03 10:28:13.760419,0.702,0.1359,0.2033,0.4604,0.174,0.4252,0.4692,0.13,0.4624,0.4379,0.3118,0.3587,0.4702
2020-06-03 10:28:13.869619,0.8112,0.2776,0.2522,0.4467,0.1535,0.4526,0.4956,0.1095,0.4184,0.3695,0.2473,0.3421,0.4477
2020-06-03 10:28:13.963219,0.9048,0.3705,0.3011,0.4624,0.1642,0.4927,0.5171,0.176,0.4076,0.304,0.1769,0.305,0.4282
2020-06-03 10:28:14.072419,1.014,0.4047,0.3333,0.4663,0.1662,0.4946,0.5161,0.0293,0.2972,0.1251,0.1672,0.2923,0.4203
2020-06-03 10:28:14.166019,1.1076,0.3842,0.3187,0.4633,0.1896,0.4829,0.5064,0.0645,0.3343,0.1877,0.1828,0.3001,0.4164
2020-06-03 10:28:14.259619,1.2012,0.304,0.2512,0.4457,0.1584,0.4682,0.5015,0.0587,0.3666,0.2845,0.2111,0.2933,0.4047
2020-06-03 10:28:14.368819,1.3104,0.175,0.2072,0.4282,0.1486,0.4418,0.4878,0.129,0.4409,0.3978,0.2483,0.2893,0.4018
2020-06-03 10:28:14.462419,1.404,0.1867,0.2141,0.4321,0.1046,0.4145,0.4594,0.1134,0.4457,0.3851,0.2688,0.3324,0.4409
2020-06-03 10:28:14.571619,1.5132,0.045,0.1007,0.4291,0.1163,0.4194,0.4624,0.1975,0.4985,0.4135,0.2815,0.3578,0.4692
2020-06-03 10:28:14.665219,1.6068,0.0,0.0,0.4389,0.1398,0.4125,0.4301,0.2972,0.52,0.4076,0.2669,0.3558,0.4692
2020-06-03 10:28:14.774419,1.716,0.1623,0.1994,0.4633,0.1486,0.4106,0.4145,0.2532,0.4761,0.349,0.2346,0.3275,0.4448
2020-06-03 10:28:14.868019,1.8096,0.3666,0.2825,0.4761,0.1574,0.4291,0.4585,0.2004,0.4418,0.3441,0.219,0.3109,0.4282
2020-06-03 10:28:14.961619,1.9032,0.393,0.3265,0.4819,0.1701,0.4751,0.4878,0.1496,0.3822,0.2375,0.1652,0.2874,0.4164
2020-06-03 10:28:15.070819,2.0124,0.3343,0.2952,0.4848,0.1965,0.4829,0.4936,0.0,0.3021,0.1427,0.1877,0.2962,0.4262
2020-06-03 10:28:15.164419,2.106,0.2952,0.2796,0.4858,0.2023,0.4829,0.4858,0.0,0.2923,0.1408,0.1955,0.3001,0.4272
2020-06-03 10:28:15.273619,2.2152,0.1994,0.2542,0.4927,0.217,0.4819,0.4839,0.0,0.3157,0.2385,0.2278,0.3167,0.4399
2020-06-03 10:28:15.367219,2.3088,0.1681,0.2375,0.4917,0.2151,0.4692,0.479,0.0,0.3177,0.2874,0.2678,0.3294,0.4409
2020-06-03 10:28:15.460819,2.4024,0.1935,0.2307,0.4399,0.1212,0.4194,0.4633,0.0694,0.3959,0.3402,0.2512,0.2639,0.3861
2020-06-03 10:28:15.570019,2.5116,0.1789,0.2072,0.4291,0.1134,0.4018,0.4555,0.1339,0.4506,0.3754,0.2708,0.3314,0.4487
2020-06-03 10:28:15.663619,2.6052,0.1535,0.1857,0.4272,0.1134,0.4018,0.4555,0.1339,0.4506,0.3754,0.2708,0.3314,0.4487
2020-06-03 10:28:15.772819,2.7144,0.0,0.0,0.4467,0.1554,0.3881,0.4145,0.2659,0.5034,0.3763,0.2796,0.3539,0.4624
2020-06-03 10:28:15.866419,2.808,0.3353,0.2669,0.4829,0.1525,0.3998,0.4057,0.1535,0.4223,0.3597,0.2757,0.3265,0.4409
2020-06-03 10:28:15.960019,2.9016,0.3656,0.2766,0.4829,0.1525,0.3998,0.4057,0.1535,0.4223,0.3597,0.2757,0.3265,0.4409
2020-06-03 10:28:16.069219,3.0108,0.4614,0.349,0.4956,0.1447,0.4663,0.479,0.1134,0.3685,0.2981,0.1867,0.2874,0.4076
2020-06-03 10:28:16.162819,3.1044,0.435,0.3441,0.478,0.1378,0.4809,0.4868,0.0743,0.3372,0.2072,0.1632,0.2864,0.4066
2020-06-03 10:28:16.272019,3.2136,0.3763,0.3128,0.4848,0.1672,0.4897,0.5024,0.0215,0.303,0.1603,0.1828,0.2903,0.4106
2020-06-03 10:28:16.365619,3.3072,0.2023,0.2375,0.4712,0.1916,0.4487,0.48,0.0665,0.3734,0.2903,0.216,0.306,0.4174
2020-06-03 10:28:16.459219,3.4008,0.1945,0.2297,0.4653,0.1887,0.4467,0.48,0.0665,0.3734,0.2903,0.216,0.306,0.4174
2020-06-03 10:28:16.568419,3.51,0.175,0.1965,0.4145,0.0821,0.393,0.4448,0.1202,0.435,0.3636,0.2307,0.3109,0.4164
2020-06-03 10:28:16.662019,3.6036,0.1838,0.2033,0.3969,0.0518,0.3783,0.4086,0.2131,0.4976,0.4066,0.2473,0.3558,0.4604
2020-06-03 10:28:16.771219,3.7128,0.1838,0.2033,0.3959,0.042,0.3783,0.4086,0.2131,0.4976,0.4066,0.2473,0.3558,0.4604
2020-06-03 10:28:16.864819,3.8064,0.0,0.0029,0.4184,0.0587,0.3431,0.3744,0.2864,0.5259,0.4418,0.2805,0.3773,0.479
2020-06-03 10:28:16.974019,3.9156,0.3773,0.3363,0.4829,0.0499,0.4125,0.3724,0.1212,0.3988,0.3861,0.2727,0.3412,0.4389
2020-06-03 10:28:17.067619,4.0092,0.3715,0.3333,0.4761,0.0538,0.4125,0.3724,0.1212,0.3988,0.3861,0.2727,0.3412,0.4389
2020-06-03 10:28:17.161219,4.1028,0.3832,0.3363,0.48,0.0802,0.4389,0.4409,0.0802,0.3656,0.3196,0.216,0.3109,0.4252
2020-06-03 10:28:17.270419,4.212,0.391,0.3441,0.4868,0.1378,0.4868,0.4878,0.1065,0.348,0.2219,0.1505,0.2854,0.4135
2020-06-03 10:28:17.364019,4.3056,0.391,0.3441,0.4868,0.1378,0.4868,0.4878,0.1232,0.3558,0.2151,0.1505,0.2854,0.4135
2020-06-03 10:28:17.473219,4.4148,0.1828,0.2444,0.4829,0.2072,0.4633,0.4888,0.0,0.3089,0.2336,0.1965,0.3138,0.4242
2020-06-03 10:28:17.566819,4.5084,0.0958,0.1232,0.3969,0.088,0.4076,0.4604,0.1593,0.4555,0.39,0.2258,0.3363,0.4311
2020-06-03 10:28:17.660419,4.602,0.1261,0.132,0.3969,0.088,0.4076,0.4604,0.1593,0.4555,0.39,0.2258,0.3363,0.4311
2020-06-03 10:28:17.769619,4.7112,0.0391,0.0254,0.3949,0.0508,0.3578,0.4057,0.2786,0.5239,0.4096,0.2835,0.3851,0.4839
2020-06-03 10:28:17.863219,4.8048,0.0,0.001,0.4008,0.0577,0.3578,0.4057,0.2786,0.5239,0.4096,0.2835,0.3851,0.4839
2020-06-03 10:28:17.972419,4.914,0.1975,0.2131,0.4633,0.1065,0.4057,0.4115,0.2424,0.4927,0.3842,0.2766,0.3509,0.4585
2020-06-03 10:28:18.066019,5.0076,0.347,0.2698,0.4575,0.1153,0.4272,0.4203,0.0899,0.4008,0.3431,0.2385,0.3333,0.4428
2020-06-03 10:28:18.159619,5.1012,0.349,0.261,0.4516,0.1153,0.4272,0.4203,0.0899,0.4008,0.3431,0.2385,0.3333,0.4428
2020-06-03 10:28:18.268819,5.2104,0.2483,0.2473,0.4594,0.1457,0.5034,0.5161,0.0,0.2483,0.1838,0.1828,0.2962,0.4135
2020-06-03 10:28:18.362419,5.304,0.2239,0.2434,0.4633,0.1457,0.5034,0.5161,0.0,0.2483,0.1838,0.1828,0.2962,0.4135
2020-06-03 10:28:18.471619,5.4132,0.1173,0.2151,0.477,0.2023,0.5034,0.5152,0.0371,0.2893,0.132,0.1212,0.3001,0.4223
2020-06-03 10:28:18.565219,5.5068,0.1222,0.1808,0.433,0.1408,0.4418,0.4761,0.131,0.4379,0.3509,0.2131,0.3226,0.4213
2020-06-03 10:28:18.674419,5.616,0.2239,0.219,0.4272,0.0772,0.3949,0.4457,0.1515,0.4565,0.3939,0.2405,0.3627,0.4604
2020-06-03 10:28:18.768019,5.7096,0.2346,0.2287,0.4272,0.0772,0.3949,0.4457,0.1515,0.4565,0.3939,0.2405,0.3627,0.4604
2020-06-03 10:28:18.861619,5.8032,0.0508,0.0958,0.4252,0.0821,0.3842,0.3891,0.2835,0.5093,0.4213,0.2796,0.4027,0.4858
2020-06-03 10:28:18.970819,5.9124,0.0811,0.1056,0.4321,0.0821,0.3842,0.3891,0.2835,0.5093,0.4213,0.2796,0.4027,0.4858
