timestamp,interval(s),volt_0,volt_1
2020-06-08 10:42:15.062032,4.1028,0.0,0.0
2020-06-08 10:42:15.171232,4.212,0.0,0.0
2020-06-08 10:42:15.264832,4.3056,0.0,0.0
2020-06-08 10:42:15.374032,4.4148,0.0108,0.0039
2020-06-08 10:42:15.467632,4.5084,0.0039,0.042
2020-06-08 10:42:15.561232,4.602,0.0049,0.0987
2020-06-08 10:42:15.670432,4.7112,0.0068,0.1574
2020-06-08 10:42:15.764032,4.8048,0.0059,0.1564
2020-06-08 10:42:15.873232,4.914,0.0068,0.1613
2020-06-08 10:42:15.966832,5.0076,0.0068,0.2131
2020-06-08 10:42:16.060432,5.1012,0.0,0.1535
2020-06-08 10:42:16.169632,5.2104,0.0,0.1398
2020-06-08 10:42:16.263232,5.304,0.0596,0.2151
2020-06-08 10:42:16.372432,5.4132,0.0,0.259
2020-06-08 10:42:16.466032,5.5068,0.0,0.2639
2020-06-08 10:42:16.575232,5.616,0.0,0.174
2020-06-08 10:42:16.668832,5.7096,0.0088,0.1114
2020-06-08 10:42:16.762432,5.8032,0.0078,0.1026
2020-06-08 10:42:16.871632,5.9124,0.0088,0.1408
2020-06-08 10:42:16.965232,6.006,0.0068,0.1584
2020-06-08 10:42:17.074432,6.1152,0.0137,0.0958
2020-06-08 10:42:17.168032,6.2088,0.0156,0.0
2020-06-08 10:42:17.261632,6.3024,0.0166,0.0
2020-06-08 10:42:17.370832,6.4116,0.0117,0.0
2020-06-08 10:42:17.464432,6.5052,0.0127,0.0997
2020-06-08 10:42:17.573632,6.6144,0.0,0.2805
2020-06-08 10:42:17.667232,6.708,0.0,0.35
2020-06-08 10:42:17.760832,6.8016,0.0,0.3539
2020-06-08 10:42:17.870032,6.9108,0.0,0.3695
2020-06-08 10:42:17.963632,7.0044,0.0088,0.305
2020-06-08 10:42:18.072832,7.1136,0.0117,0.0166
2020-06-08 10:42:18.166432,7.2072,0.0137,0.0
2020-06-08 10:42:18.260032,7.3008,0.0156,0.0
2020-06-08 10:42:18.369232,7.41,0.0147,0.0
2020-06-08 10:42:18.462832,7.5036,0.0166,0.0
2020-06-08 10:42:18.572032,7.6128,0.0166,0.0
2020-06-08 10:42:18.665632,7.7064,0.0166,0.0
2020-06-08 10:42:18.774832,7.8156,0.0127,0.2307
2020-06-08 10:42:18.868432,7.9092,0.0,0.3245
2020-06-08 10:42:18.962032,8.0028,0.0,0.3656
2020-06-08 10:42:19.071232,8.112,0.0,0.3666
2020-06-08 10:42:19.164832,8.2056,0.0,0.3666
2020-06-08 10:42:19.274032,8.3148,0.0029,0.1134
2020-06-08 10:42:19.367632,8.4084,0.0029,0.1124
2020-06-08 10:42:19.461232,8.502,0.0156,0.0
2020-06-08 10:42:19.570432,8.6112,0.0147,0.0
2020-06-08 10:42:19.664032,8.7048,0.0147,0.0
2020-06-08 10:42:19.773232,8.814,0.0704,0.2542
2020-06-08 10:42:19.866832,8.9076,0.0538,0.2727
2020-06-08 10:42:19.960432,9.0012,0.0186,0.3236
2020-06-08 10:42:20.069632,9.1104,0.0,0.3431
2020-06-08 10:42:20.163232,9.204,0.0,0.3099
2020-06-08 10:42:20.272432,9.3132,0.0244,0.175
2020-06-08 10:42:20.366032,9.4068,0.0,0.0909
2020-06-08 10:42:20.459632,9.5004,0.0108,0.0694
2020-06-08 10:42:20.568832,9.6096,0.0156,0.0645
2020-06-08 10:42:20.662432,9.7032,0.0147,0.0
2020-06-08 10:42:20.771632,9.8124,0.0,0.2522
2020-06-08 10:42:20.865232,9.906,0.0,0.2639
2020-06-08 10:42:20.974432,10.0152,0.0127,0.3304
2020-06-08 10:42:21.068032,10.1088,0.0381,0.2825
2020-06-08 10:42:21.161632,10.2024,0.0039,0.2268
2020-06-08 10:42:21.270832,10.3116,0.0411,0.1896
2020-06-08 10:42:21.364432,10.4052,0.0098,0.1095
2020-06-08 10:42:21.473632,10.5144,0.0117,0.0
2020-06-08 10:42:21.567232,10.608,0.0117,0.0
2020-06-08 10:42:21.660832,10.7016,0.0127,0.2258
2020-06-08 10:42:21.770032,10.8108,0.0,0.2923
2020-06-08 10:42:21.863632,10.9044,0.0,0.3089
2020-06-08 10:42:21.972832,11.0136,0.0,0.3372
2020-06-08 10:42:22.066432,11.1072,0.0137,0.217
2020-06-08 10:42:22.160032,11.2008,0.0186,0.1955
2020-06-08 10:42:22.269232,11.31,0.0108,0.0841
2020-06-08 10:42:22.362832,11.4036,0.0108,0.0
2020-06-08 10:42:22.472032,11.5128,0.0127,0.0
2020-06-08 10:42:22.565632,11.6064,0.0127,0.218
2020-06-08 10:42:22.659232,11.7,0.0127,0.2542
2020-06-08 10:42:22.768432,11.8092,0.0,0.347
2020-06-08 10:42:22.862032,11.9028,0.0,0.2366
2020-06-08 10:42:22.971232,12.012,0.0,0.1975
2020-06-08 10:42:23.064832,12.1056,0.002,0.174
2020-06-08 10:42:23.174032,12.2148,0.0,0.0948
2020-06-08 10:42:23.267632,12.3084,0.0147,0.0
2020-06-08 10:42:23.361232,12.402,0.0137,0.0
2020-06-08 10:42:23.470432,12.5112,0.1896,0.087
2020-06-08 10:42:23.564032,12.6048,0.2747,0.1564
2020-06-08 10:42:23.673232,12.714,0.2072,0.1202
2020-06-08 10:42:23.766832,12.8076,0.0929,0.1642
2020-06-08 10:42:23.860432,12.9012,0.1222,0.1681
2020-06-08 10:42:23.969632,13.0104,0.1642,0.1378
2020-06-08 10:42:24.063232,13.104,0.2796,0.1926
2020-06-08 10:42:24.172432,13.2132,0.3148,0.2141
2020-06-08 10:42:24.266032,13.3068,0.4086,0.3284
2020-06-08 10:42:24.375232,13.416,0.3363,0.2444
2020-06-08 10:42:24.468832,13.5096,0.2747,0.2561
2020-06-08 10:42:24.562432,13.6032,0.2405,0.1867
2020-06-08 10:42:24.671632,13.7124,0.1261,0.1163
2020-06-08 10:42:24.765232,13.806,0.0029,0.0
2020-06-08 10:42:24.874432,13.9152,0.1163,0.0293
2020-06-08 10:42:24.968032,14.0088,0.2708,0.1926
2020-06-08 10:42:25.061632,14.1024,0.3734,0.2493
2020-06-08 10:42:25.170832,14.2116,0.4203,0.3196
2020-06-08 10:42:25.264432,14.3052,0.4194,0.3294
2020-06-08 10:42:25.373632,14.4144,0.3236,0.2688
2020-06-08 10:42:25.467232,14.508,0.261,0.2278
2020-06-08 10:42:25.560832,14.6016,0.0909,0.129
2020-06-08 10:42:25.670032,14.7108,0.0,0.086
2020-06-08 10:42:25.763632,14.8044,0.1124,0.0196
2020-06-08 10:42:25.872832,14.9136,0.3294,0.2278
2020-06-08 10:42:25.966432,15.0072,0.3754,0.2669
2020-06-08 10:42:26.060032,15.1008,0.4066,0.304
2020-06-08 10:42:26.169232,15.21,0.4154,0.303
2020-06-08 10:42:26.262832,15.3036,0.3236,0.2473
2020-06-08 10:42:26.372032,15.4128,0.3079,0.2473
2020-06-08 10:42:26.465632,15.5064,0.173,0.1642
2020-06-08 10:42:26.574832,15.6156,0.0029,0.0225
2020-06-08 10:42:26.668432,15.7092,0.2131,0.1398
2020-06-08 10:42:26.762032,15.8028,0.3157,0.217
2020-06-08 10:42:26.871232,15.912,0.3715,0.2708
2020-06-08 10:42:26.964832,16.0056,0.4047,0.3324
2020-06-08 10:42:27.074032,16.1148,0.3861,0.3294
2020-06-08 10:42:27.167632,16.2084,0.3089,0.2366
2020-06-08 10:42:27.261232,16.302,0.2923,0.2405
2020-06-08 10:42:27.370432,16.4112,0.044,0.1193
2020-06-08 10:42:27.464032,16.5048,0.0,0.0
2020-06-08 10:42:27.573232,16.614,0.2258,0.1701
2020-06-08 10:42:27.666832,16.7076,0.3705,0.2502
2020-06-08 10:42:27.760432,16.8012,0.4027,0.2864
2020-06-08 10:42:27.869632,16.9104,0.4086,0.3392
2020-06-08 10:42:27.963232,17.004,0.3284,0.2747
2020-06-08 10:42:28.072432,17.1132,0.3196,0.2551
2020-06-08 10:42:28.166032,17.2068,0.1554,0.1584
2020-06-08 10:42:28.275232,17.316,0.0733,0.1017
2020-06-08 10:42:28.368832,17.4096,0.173,0.088
2020-06-08 10:42:28.462432,17.5032,0.2981,0.1857
2020-06-08 10:42:28.571632,17.6124,0.3636,0.2717
2020-06-08 10:42:28.665232,17.706,0.3793,0.3314
2020-06-08 10:42:28.774432,17.8152,0.3754,0.3372
2020-06-08 10:42:28.868032,17.9088,0.3118,0.2532
2020-06-08 10:42:28.961632,18.0024,0.2151,0.1799
2020-06-08 10:42:29.070832,18.1116,0.0645,0.1232
2020-06-08 10:42:29.164432,18.2052,0.0,0.0
2020-06-08 10:42:29.273632,18.3144,0.0,0.0303
2020-06-08 10:42:29.367232,18.408,0.3128,0.2483
2020-06-08 10:42:29.460832,18.5016,0.3412,0.262
2020-06-08 10:42:29.570032,18.6108,0.4008,0.3441
2020-06-08 10:42:29.663632,18.7044,0.3255,0.2151
2020-06-08 10:42:29.772832,18.8136,0.2913,0.1935
2020-06-08 10:42:29.866432,18.9072,0.2561,0.2219
2020-06-08 10:42:29.960032,19.0008,0.1535,0.1574
2020-06-08 10:42:30.069232,19.11,0.0577,0.0489
2020-06-08 10:42:30.162832,19.2036,0.175,0.1124
2020-06-08 10:42:30.272032,19.3128,0.3226,0.2512
2020-06-08 10:42:30.365632,19.4064,0.39,0.303
2020-06-08 10:42:30.474832,19.5156,0.3891,0.3138
2020-06-08 10:42:30.568432,19.6092,0.3412,0.2825
2020-06-08 10:42:30.662032,19.7028,0.306,0.2737
2020-06-08 10:42:30.771232,19.812,0.1828,0.1975
2020-06-08 10:42:30.864832,19.9056,0.1408,0.1574
2020-06-08 10:42:30.974032,20.0148,0.2454,0.1916
2020-06-08 10:42:31.067632,20.1084,0.3079,0.217
2020-06-08 10:42:31.161232,20.202,0.3441,0.2639
2020-06-08 10:42:31.270432,20.3112,0.3744,0.2698
2020-06-08 10:42:31.364032,20.4048,0.3959,0.3275
2020-06-08 10:42:31.473232,20.514,0.2962,0.2366
2020-06-08 10:42:31.566832,20.6076,0.2708,0.2405
2020-06-08 10:42:31.660432,20.7012,0.1584,0.1779
2020-06-08 10:42:31.769632,20.8104,0.0176,0.0499
2020-06-08 10:42:31.863232,20.904,0.1369,0.1095
2020-06-08 10:42:31.972432,21.0132,0.303,0.2463
2020-06-08 10:42:32.066032,21.1068,0.35,0.2639
2020-06-08 10:42:32.175232,21.216,0.4145,0.3451
2020-06-08 10:42:32.268832,21.3096,0.3832,0.2786
2020-06-08 10:42:32.362432,21.4032,0.3392,0.2268
2020-06-08 10:42:32.471632,21.5124,0.3109,0.2512
2020-06-08 10:42:32.565232,21.606,0.1486,0.1701
2020-06-08 10:42:32.674432,21.7152,0.1163,0.13
2020-06-08 10:42:32.768032,21.8088,0.2669,0.1701
2020-06-08 10:42:32.861632,21.9024,0.3275,0.2571
2020-06-08 10:42:32.970832,22.0116,0.3685,0.2845
2020-06-08 10:42:33.080032,22.1208,0.3822,0.3196
2020-06-08 10:42:33.173632,22.2144,0.3324,0.2581
2020-06-08 10:42:33.267232,22.308,0.3372,0.261
2020-06-08 10:42:33.360832,22.4016,0.3255,0.2581
2020-06-08 10:42:33.470032,22.5108,0.1779,0.1681
2020-06-08 10:42:33.563632,22.6044,0.2033,0.1378
2020-06-08 10:42:33.672832,22.7136,0.3099,0.1965
2020-06-08 10:42:33.766432,22.8072,0.3705,0.2757
2020-06-08 10:42:33.860032,22.9008,0.391,0.3177
2020-06-08 10:42:33.969232,23.01,0.3949,0.3509
2020-06-08 10:42:34.062832,23.1036,0.3284,0.2825
2020-06-08 10:42:34.172032,23.2128,0.2581,0.2395
2020-06-08 10:42:34.265632,23.3064,0.1457,0.1857
2020-06-08 10:42:34.374832,23.4156,0.045,0.1271
2020-06-08 10:42:34.468432,23.5092,0.1114,0.1329
2020-06-08 10:42:34.562032,23.6028,0.305,0.2678
2020-06-08 10:42:34.671232,23.712,0.3666,0.2923
2020-06-08 10:42:34.764832,23.8056,0.3978,0.3402
2020-06-08 10:42:34.874032,23.9148,0.3529,0.3372
2020-06-08 10:42:34.967632,24.0084,0.2835,0.26
2020-06-08 10:42:35.061232,24.102,0.1838,0.1965
2020-06-08 10:42:35.170432,24.2112,0.1808,0.1906
2020-06-08 10:42:35.264032,24.3048,0.0909,0.1359
2020-06-08 10:42:35.373232,24.414,0.2884,0.2522
2020-06-08 10:42:35.466832,24.5076,0.3607,0.2708
2020-06-08 10:42:35.560432,24.6012,0.3793,0.3099
2020-06-08 10:42:35.669632,24.7104,0.3803,0.3343
2020-06-08 10:42:35.763232,24.804,0.3314,0.2727
2020-06-08 10:42:35.872432,24.9132,0.3284,0.2502
2020-06-08 10:42:35.966032,25.0068,0.2551,0.2209
2020-06-08 10:42:36.075232,25.116,0.2326,0.2287
2020-06-08 10:42:36.168832,25.2096,0.2825,0.1945
2020-06-08 10:42:36.262432,25.3032,0.304,0.2385
2020-06-08 10:42:36.371632,25.4124,0.3695,0.2903
2020-06-08 10:42:36.465232,25.506,0.3939,0.3187
2020-06-08 10:42:36.574432,25.6152,0.4125,0.3333
2020-06-08 10:42:36.668032,25.7088,0.3548,0.2287
2020-06-08 10:42:36.761632,25.8024,0.2776,0.2033
2020-06-08 10:42:36.870832,25.9116,0.2522,0.1955
2020-06-08 10:42:36.964432,26.0052,0.172,0.1701
2020-06-08 10:42:37.073632,26.1144,0.3333,0.2512
2020-06-08 10:42:37.167232,26.208,0.3842,0.2933
2020-06-08 10:42:37.260832,26.3016,0.3939,0.3099
2020-06-08 10:42:37.370032,26.4108,0.3822,0.3509
2020-06-08 10:42:37.463632,26.5044,0.2493,0.2747
2020-06-08 10:42:37.572832,26.6136,0.2239,0.1955
2020-06-08 10:42:37.666432,26.7072,0.1857,0.1965
2020-06-08 10:42:37.760032,26.8008,0.1867,0.217
2020-06-08 10:42:37.869232,26.91,0.2923,0.1955
2020-06-08 10:42:37.962832,27.0036,0.3705,0.2796
2020-06-08 10:42:38.072032,27.1128,0.3998,0.3216
2020-06-08 10:42:38.165632,27.2064,0.4125,0.3539
2020-06-08 10:42:38.274832,27.3156,0.3196,0.263
2020-06-08 10:42:38.368432,27.4092,0.3099,0.2444
2020-06-08 10:42:38.462032,27.5028,0.1711,0.1965
2020-06-08 10:42:38.571232,27.612,0.1818,0.1984
2020-06-08 10:42:38.664832,27.7056,0.2287,0.1926
2020-06-08 10:42:38.774032,27.8148,0.2854,0.1799
2020-06-08 10:42:38.867632,27.9084,0.3558,0.2248
2020-06-08 10:42:38.961232,28.002,0.3695,0.2649
2020-06-08 10:42:39.070432,28.1112,0.3812,0.2864
2020-06-08 10:42:39.164032,28.2048,0.3314,0.2258
2020-06-08 10:42:39.273232,28.314,0.304,0.2209
2020-06-08 10:42:39.366832,28.4076,0.217,0.2111
2020-06-08 10:42:39.460432,28.5012,0.2727,0.1417
2020-06-08 10:42:39.569632,28.6104,0.3715,0.1848
2020-06-08 10:42:39.663232,28.704,0.3832,0.2395
2020-06-08 10:42:39.772432,28.8132,0.3763,0.3109
2020-06-08 10:42:39.866032,28.9068,0.3822,0.3196
2020-06-08 10:42:39.975232,29.016,0.3343,0.2092
2020-06-08 10:42:40.068832,29.1096,0.2747,0.2033
2020-06-08 10:42:40.162432,29.2032,0.2121,0.1642
2020-06-08 10:42:40.271632,29.3124,0.0665,0.0655
2020-06-08 10:42:40.365232,29.406,0.3236,0.218
2020-06-08 10:42:40.474432,29.5152,0.3666,0.2248
2020-06-08 10:42:40.568032,29.6088,0.4057,0.3001
2020-06-08 10:42:40.661632,29.7024,0.3998,0.3109
2020-06-08 10:42:40.770832,29.8116,0.2962,0.2151
2020-06-08 10:42:40.864432,29.9052,0.304,0.216
2020-06-08 10:42:40.973632,30.0144,0.2141,0.1642
2020-06-08 10:42:41.067232,30.108,0.0391,0.0762
2020-06-08 10:42:41.160832,30.2016,0.3226,0.1975
2020-06-08 10:42:41.285632,30.3264,0.4086,0.2669
2020-06-08 10:42:41.363632,30.4044,0.4125,0.2766
2020-06-08 10:42:41.472832,30.5136,0.3803,0.3148
2020-06-08 10:42:41.566432,30.6072,0.2747,0.2356
2020-06-08 10:42:41.660032,30.7008,0.2278,0.1867
2020-06-08 10:42:41.769232,30.81,0.1183,0.1105
2020-06-08 10:42:41.862832,30.9036,0.1906,0.1457
2020-06-08 10:42:41.972032,31.0128,0.3812,0.2708
2020-06-08 10:42:42.065632,31.1064,0.3998,0.2942
2020-06-08 10:42:42.174832,31.2156,0.392,0.3196
2020-06-08 10:42:42.268432,31.3092,0.2952,0.2287
2020-06-08 10:42:42.362032,31.4028,0.2649,0.2151
2020-06-08 10:42:42.471232,31.512,0.172,0.1574
2020-06-08 10:42:42.564832,31.6056,0.2092,0.1916
2020-06-08 10:42:42.674032,31.7148,0.2454,0.1544
2020-06-08 10:42:42.767632,31.8084,0.3412,0.2512
2020-06-08 10:42:42.861232,31.902,0.3959,0.2923
2020-06-08 10:42:42.970432,32.0112,0.4047,0.3196
2020-06-08 10:42:43.064032,32.1048,0.3353,0.3001
2020-06-08 10:42:43.173232,32.214,0.2864,0.2375
2020-06-08 10:42:43.266832,32.3076,0.1153,0.1241
2020-06-08 10:42:43.360432,32.4012,0.1134,0.1251
2020-06-08 10:42:43.469632,32.5104,0.0,0.0313
2020-06-08 10:42:43.563232,32.604,0.4135,0.3021
2020-06-08 10:42:43.672432,32.7132,0.3607,0.3245
2020-06-08 10:42:43.766032,32.8068,0.3402,0.3343
2020-06-08 10:42:43.875232,32.916,0.2571,0.219
2020-06-08 10:42:43.968832,33.0096,0.1457,0.1271
2020-06-08 10:42:44.062432,33.1032,0.1544,0.129
2020-06-08 10:42:44.171632,33.2124,0.175,0.1163
2020-06-08 10:42:44.265232,33.306,0.4135,0.303
2020-06-08 10:42:44.374432,33.4152,0.4311,0.3187
2020-06-08 10:42:44.468032,33.5088,0.4242,0.3333
2020-06-08 10:42:44.561632,33.6024,0.3578,0.2874
2020-06-08 10:42:44.670832,33.7116,0.2933,0.1965
2020-06-08 10:42:44.764432,33.8052,0.132,0.132
2020-06-08 10:42:44.873632,33.9144,0.0059,0.1261
2020-06-08 10:42:44.967232,34.008,0.393,0.2747
2020-06-08 10:42:45.060832,34.1016,0.4194,0.3011
2020-06-08 10:42:45.170032,34.2108,0.4203,0.3343
2020-06-08 10:42:45.263632,34.3044,0.3343,0.2561
2020-06-08 10:42:45.372832,34.4136,0.3343,0.2473
2020-06-08 10:42:45.466432,34.5072,0.2053,0.1828
2020-06-08 10:42:45.560032,34.6008,0.2219,0.1808
2020-06-08 10:42:45.669232,34.71,0.3871,0.2405
2020-06-08 10:42:45.762832,34.8036,0.437,0.3011
2020-06-08 10:42:45.872032,34.9128,0.4262,0.3353
2020-06-08 10:42:45.965632,35.0064,0.4135,0.3314
2020-06-08 10:42:46.074832,35.1156,0.3842,0.2981
2020-06-08 10:42:46.168432,35.2092,0.2493,0.1701
2020-06-08 10:42:46.262032,35.3028,0.0499,0.1105
2020-06-08 10:42:46.371232,35.412,0.347,0.2571
2020-06-08 10:42:46.464832,35.5056,0.3812,0.2717
2020-06-08 10:42:46.574032,35.6148,0.4008,0.3402
2020-06-08 10:42:46.667632,35.7084,0.3617,0.303
2020-06-08 10:42:46.761232,35.802,0.3128,0.2766
2020-06-08 10:42:46.870432,35.9112,0.2102,0.1789
2020-06-08 10:42:46.964032,36.0048,0.2053,0.1818
2020-06-08 10:42:47.073232,36.114,0.3324,0.2317
2020-06-08 10:42:47.166832,36.2076,0.4037,0.303
2020-06-08 10:42:47.260432,36.3012,0.3959,0.3226
2020-06-08 10:42:47.369632,36.4104,0.4008,0.35
2020-06-08 10:42:47.463232,36.504,0.3245,0.2561
2020-06-08 10:42:47.572432,36.6132,0.2581,0.2219
2020-06-08 10:42:47.666032,36.7068,0.0489,0.1173
2020-06-08 10:42:47.775232,36.816,0.3226,0.2639
2020-06-08 10:42:47.868832,36.9096,0.3988,0.304
2020-06-08 10:42:47.962432,37.0032,0.4106,0.3617
2020-06-08 10:42:48.071632,37.1124,0.3294,0.2473
2020-06-08 10:42:48.165232,37.206,0.2962,0.2405
2020-06-08 10:42:48.274432,37.3152,0.26,0.2053
2020-06-08 10:42:48.368032,37.4088,0.1887,0.1808
2020-06-08 10:42:48.461632,37.5024,0.3157,0.2405
2020-06-08 10:42:48.570832,37.6116,0.3284,0.2493
2020-06-08 10:42:48.664432,37.7052,0.4203,0.3548
2020-06-08 10:42:48.773632,37.8144,0.3382,0.261
2020-06-08 10:42:48.867232,37.908,0.3353,0.2424
2020-06-08 10:42:48.960832,38.0016,0.2405,0.2141
2020-06-08 10:42:49.070032,38.1108,0.2874,0.2043
2020-06-08 10:42:49.163632,38.2044,0.3793,0.2981
2020-06-08 10:42:49.272832,38.3136,0.4213,0.3372
2020-06-08 10:42:49.366432,38.4072,0.434,0.3695
2020-06-08 10:42:49.460032,38.5008,0.3998,0.3402
2020-06-08 10:42:49.569232,38.61,0.3372,0.2639
2020-06-08 10:42:49.662832,38.7036,0.2942,0.2483
2020-06-08 10:42:49.772032,38.8128,0.3109,0.2395
2020-06-08 10:42:49.865632,38.9064,0.3392,0.2551
2020-06-08 10:42:49.974832,39.0156,0.3988,0.3216
2020-06-08 10:42:50.068432,39.1092,0.4213,0.3421
2020-06-08 10:42:50.162032,39.2028,0.3216,0.2307
2020-06-08 10:42:50.271232,39.312,0.2414,0.2297
2020-06-08 10:42:50.364832,39.4056,0.2014,0.13
2020-06-08 10:42:50.474032,39.5148,0.1466,0.0919
2020-06-08 10:42:50.567632,39.6084,0.393,0.2805
2020-06-08 10:42:50.661232,39.702,0.4203,0.3236
2020-06-08 10:42:50.770432,39.8112,0.4272,0.3568
2020-06-08 10:42:50.864032,39.9048,0.3343,0.3216
2020-06-08 10:42:50.973232,40.014,0.2884,0.2317
2020-06-08 10:42:51.066832,40.1076,0.0,0.0127
2020-06-08 10:42:51.160432,40.2012,0.0049,0.0
2020-06-08 10:42:51.269632,40.3104,0.3519,0.2845
2020-06-08 10:42:51.363232,40.404,0.4115,0.349
2020-06-08 10:42:51.472432,40.5132,0.433,0.3675
2020-06-08 10:42:51.566032,40.6068,0.3529,0.2766
2020-06-08 10:42:51.675232,40.716,0.2366,0.2356
2020-06-08 10:42:51.768832,40.8096,0.2395,0.2082
2020-06-08 10:42:51.862432,40.9032,0.3372,0.2326
2020-06-08 10:42:51.971632,41.0124,0.3783,0.2659
2020-06-08 10:42:52.065232,41.106,0.4037,0.3245
2020-06-08 10:42:52.174432,41.2152,0.4096,0.3314
2020-06-08 10:42:52.268032,41.3088,0.3783,0.2942
2020-06-08 10:42:52.361632,41.4024,0.2776,0.2493
2020-06-08 10:42:52.470832,41.5116,0.2307,0.2111
2020-06-08 10:42:52.564432,41.6052,0.3148,0.1994
2020-06-08 10:42:52.673632,41.7144,0.391,0.3196
2020-06-08 10:42:52.767232,41.808,0.3724,0.3138
2020-06-08 10:42:52.860832,41.9016,0.3744,0.2933
2020-06-08 10:42:52.970032,42.0108,0.3705,0.2405
2020-06-08 10:42:53.063632,42.1044,0.3079,0.2366
2020-06-08 10:42:53.172832,42.2136,0.2639,0.1838
2020-06-08 10:42:53.266432,42.3072,0.3793,0.2434
2020-06-08 10:42:53.360032,42.4008,0.4115,0.3089
2020-06-08 10:42:53.469232,42.51,0.3754,0.3363
2020-06-08 10:42:53.562832,42.6036,0.3695,0.3079
2020-06-08 10:42:53.672032,42.7128,0.2659,0.2307
2020-06-08 10:42:53.765632,42.8064,0.304,0.2405
2020-06-08 10:42:53.874832,42.9156,0.3011,0.2366
2020-06-08 10:42:53.968432,43.0092,0.3793,0.2805
2020-06-08 10:42:54.062032,43.1028,0.39,0.306
2020-06-08 10:42:54.171232,43.212,0.4076,0.3441
2020-06-08 10:42:54.264832,43.3056,0.4154,0.3509
2020-06-08 10:42:54.374032,43.4148,0.2874,0.2649
2020-06-08 10:42:54.467632,43.5084,0.1955,0.1662
2020-06-08 10:42:54.561232,43.602,0.1799,0.1202
2020-06-08 10:42:54.670432,43.7112,0.1398,0.0674
2020-06-08 10:42:54.764032,43.8048,0.3226,0.2092
2020-06-08 10:42:54.873232,43.914,0.3754,0.2375
2020-06-08 10:42:54.966832,44.0076,0.3988,0.2649
2020-06-08 10:42:55.060432,44.1012,0.4096,0.3138
2020-06-08 10:42:55.169632,44.2104,0.4135,0.3236
2020-06-08 10:42:55.263232,44.304,0.3763,0.303
2020-06-08 10:42:55.372432,44.4132,0.3715,0.2463
2020-06-08 10:42:55.466032,44.5068,0.3715,0.2512
2020-06-08 10:42:55.575232,44.616,0.1965,0.1505
2020-06-08 10:42:55.668832,44.7096,0.0186,0.0108
2020-06-08 10:42:55.762432,44.8032,0.2297,0.1584
2020-06-08 10:42:55.871632,44.9124,0.3793,0.2835
2020-06-08 10:42:55.965232,45.006,0.393,0.2835
2020-06-08 10:42:56.074432,45.1152,0.4008,0.304
2020-06-08 10:42:56.168032,45.2088,0.3939,0.347
2020-06-08 10:42:56.261632,45.3024,0.3157,0.2796
2020-06-08 10:42:56.370832,45.4116,0.2473,0.216
2020-06-08 10:42:56.464432,45.5052,0.2209,0.1887
2020-06-08 10:42:56.573632,45.6144,0.0,0.0
2020-06-08 10:42:56.667232,45.708,0.3206,0.216
2020-06-08 10:42:56.760832,45.8016,0.3695,0.2727
2020-06-08 10:42:56.870032,45.9108,0.4203,0.3157
