timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-05-26 09:52:07.136200,0.0624,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.183000,0.1092,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.229800,0.156,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.276600,0.2028,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.339000,0.2652,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.385800,0.312,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.432600,0.3588,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.479400,0.4056,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.526200,0.4524,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.588600,0.5148,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.635400,0.5616,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.682200,0.6084,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.729000,0.6552,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.775800,0.702,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.838200,0.7644,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.885000,0.8112,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.931800,0.858,0.0,0.0,0.0,0.0
2020-05-26 09:52:07.978600,0.9048,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.025400,0.9516,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.087800,1.014,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.134600,1.0608,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.181400,1.1076,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.228200,1.1544,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.275000,1.2012,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.337400,1.2636,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.384200,1.3104,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.431000,1.3572,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.477800,1.404,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.540200,1.4664,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.587000,1.5132,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.633800,1.56,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.680600,1.6068,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.727400,1.6536,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.789800,1.716,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.836600,1.7628,0.0,0.0,0.0,0.0
2020-05-26 09:52:08.883400,1.8096,0.0,0.0,0.0,0.0
