timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11
2020-06-05 13:53:07.138495,0.1092,0.4731,0.3861,0.4311,0.0371,0.4809,0.5191,0.0,0.0665,0.2072,0.1975,0.2023,0.348
2020-06-05 13:53:07.232095,0.2028,0.39,0.3392,0.435,0.0469,0.4115,0.4712,0.0147,0.2913,0.3353,0.2639,0.3011,0.4242
2020-06-05 13:53:07.341295,0.312,0.3822,0.3206,0.4321,0.0352,0.3959,0.4653,0.4731,0.5953,0.4946,0.3099,0.393,0.4995
2020-06-05 13:53:07.434895,0.4056,0.4223,0.3304,0.4164,0.0225,0.3646,0.4585,0.608,0.6471,0.5015,0.2972,0.4233,0.521
2020-06-05 13:53:07.544095,0.5148,0.4194,0.2805,0.3431,0.0,0.3128,0.436,0.6325,0.6569,0.5103,0.3128,0.4438,0.5396
2020-06-05 13:53:07.637695,0.6084,0.3988,0.2463,0.306,0.0,0.2747,0.4106,0.6256,0.6549,0.5093,0.3138,0.4506,0.5445
2020-06-05 13:53:07.731295,0.702,0.3421,0.2385,0.3578,0.0039,0.3001,0.4086,0.5924,0.6442,0.4897,0.3118,0.4379,0.5308
2020-06-05 13:53:07.840495,0.8112,0.0528,0.1711,0.4311,0.0508,0.3617,0.4536,0.4995,0.5934,0.4399,0.305,0.3587,0.4809
2020-06-05 13:53:07.934095,0.9048,0.3451,0.3294,0.4868,0.0841,0.4233,0.4985,0.2747,0.4545,0.3685,0.2991,0.2571,0.4008
2020-06-05 13:53:08.043295,1.014,0.4731,0.4027,0.4897,0.0616,0.4673,0.521,0.2151,0.4066,0.3519,0.2307,0.2209,0.3666
2020-06-05 13:53:08.136895,1.1076,0.5152,0.4282,0.4858,0.0538,0.4995,0.5318,0.1466,0.3206,0.2444,0.1437,0.172,0.3177
2020-06-05 13:53:08.230495,1.2012,0.5337,0.433,0.4545,0.0264,0.5142,0.5406,0.1026,0.2776,0.0528,0.0723,0.1144,0.2815
2020-06-05 13:53:08.339695,1.3104,0.5259,0.4213,0.4311,0.0264,0.5161,0.5455,0.1153,0.2786,0.0587,0.0743,0.1603,0.2933
2020-06-05 13:53:08.433295,1.404,0.4761,0.393,0.4457,0.0459,0.4985,0.5279,0.0,0.1799,0.2356,0.1632,0.1935,0.3441
2020-06-05 13:53:08.542495,1.5132,0.4037,0.3382,0.4379,0.0391,0.4145,0.479,0.1505,0.4233,0.393,0.2307,0.303,0.435
2020-06-05 13:53:08.636095,1.6068,0.3558,0.3089,0.4282,0.0381,0.3969,0.4702,0.4497,0.5816,0.4917,0.2805,0.3597,0.4741
2020-06-05 13:53:08.745295,1.716,0.4037,0.3187,0.4145,0.0215,0.3627,0.4565,0.5367,0.6237,0.52,0.3284,0.3998,0.4976
2020-06-05 13:53:08.838895,1.8096,0.3988,0.2776,0.3675,0.0108,0.3216,0.4409,0.5679,0.6344,0.5249,0.349,0.4233,0.5191
2020-06-05 13:53:08.932495,1.9032,0.346,0.2434,0.3646,0.0029,0.2874,0.4096,0.5797,0.6403,0.5132,0.3617,0.4399,0.5337
2020-06-05 13:53:09.041695,2.0124,0.2903,0.2434,0.4106,0.0254,0.3069,0.4047,0.5934,0.6373,0.5024,0.3441,0.4399,0.5288
2020-06-05 13:53:09.135295,2.106,0.2893,0.2483,0.4203,0.0274,0.3265,0.4213,0.5494,0.6246,0.5005,0.347,0.4321,0.522
2020-06-05 13:53:09.244495,2.2152,0.1818,0.259,0.4682,0.0616,0.3851,0.4585,0.4106,0.563,0.4457,0.3304,0.3382,0.4702
2020-06-05 13:53:09.338095,2.3088,0.4467,0.3851,0.4907,0.0674,0.4213,0.4809,0.2815,0.4682,0.3773,0.2913,0.2835,0.4086
2020-06-05 13:53:09.431695,2.4024,0.5112,0.4242,0.4888,0.0391,0.4673,0.523,0.2219,0.3871,0.303,0.1857,0.2014,0.3451
2020-06-05 13:53:09.540895,2.5116,0.5249,0.4272,0.4682,0.0323,0.4741,0.5279,0.1955,0.3441,0.1828,0.1427,0.2004,0.3587
2020-06-05 13:53:09.634495,2.6052,0.5279,0.4272,0.4653,0.0303,0.4741,0.5279,0.1955,0.3441,0.1828,0.1427,0.2004,0.3587
