timestamp,interval(s),volt_0,volt_1
2020-06-08 10:43:32.219633,0.9516,0.0,0.0
2020-06-08 10:43:32.235233,0.9672,0.0,0.0
2020-06-08 10:43:32.250833,0.9828,0.0,0.0
2020-06-08 10:43:32.282033,1.014,0.0,0.0
2020-06-08 10:43:32.297633,1.0296,0.0,0.0
2020-06-08 10:43:32.313233,1.0452,0.0,0.0
2020-06-08 10:43:32.328833,1.0608,0.0,0.0
2020-06-08 10:43:32.360033,1.092,0.0,0.0
2020-06-08 10:43:32.375633,1.1076,0.0,0.0
2020-06-08 10:43:32.391233,1.1232,0.0,0.0
2020-06-08 10:43:32.422433,1.1544,0.0,0.0
2020-06-08 10:43:32.438033,1.17,0.0,0.0
2020-06-08 10:43:32.453633,1.1856,0.0,0.0
2020-06-08 10:43:32.469233,1.2012,0.0,0.0
2020-06-08 10:43:32.500433,1.2324,0.0,0.0
2020-06-08 10:43:32.516033,1.248,0.0,0.0
2020-06-08 10:43:32.531633,1.2636,0.0,0.0
2020-06-08 10:43:32.562833,1.2948,0.0,0.0
2020-06-08 10:43:32.578433,1.3104,0.0,0.0
2020-06-08 10:43:32.594033,1.326,0.0,0.0
2020-06-08 10:43:32.609633,1.3416,0.0,0.0
2020-06-08 10:43:32.640833,1.3728,0.0,0.0
2020-06-08 10:43:32.656433,1.3884,0.0,0.0
2020-06-08 10:43:32.672033,1.404,0.0,0.0
2020-06-08 10:43:32.703233,1.4352,0.0,0.0
2020-06-08 10:43:32.718833,1.4508,0.0,0.0
2020-06-08 10:43:32.734433,1.4664,0.0,0.0
2020-06-08 10:43:32.750033,1.482,0.0,0.0
2020-06-08 10:43:32.781233,1.5132,0.0,0.0
2020-06-08 10:43:32.796833,1.5288,0.0,0.0
2020-06-08 10:43:32.812433,1.5444,0.0,0.0
2020-06-08 10:43:32.843633,1.5756,0.0,0.0
2020-06-08 10:43:32.859233,1.5912,0.0,0.0
2020-06-08 10:43:32.874833,1.6068,0.0,0.0
2020-06-08 10:43:32.890433,1.6224,0.0,0.0
2020-06-08 10:43:32.921633,1.6536,0.0,0.0
2020-06-08 10:43:32.937233,1.6692,0.0,0.0
2020-06-08 10:43:32.952833,1.6848,0.0,0.0
2020-06-08 10:43:32.984033,1.716,0.0,0.0
2020-06-08 10:43:32.999633,1.7316,0.0,0.0
2020-06-08 10:43:33.015233,1.7472,0.0,0.0
2020-06-08 10:43:33.030833,1.7628,0.0,0.0
2020-06-08 10:43:33.062033,1.794,0.0,0.0
2020-06-08 10:43:33.077633,1.8096,0.0,0.0
2020-06-08 10:43:33.093233,1.8252,0.0,0.0
2020-06-08 10:43:33.108833,1.8408,0.0,0.0
2020-06-08 10:43:33.140033,1.872,0.0,0.0
2020-06-08 10:43:33.155633,1.8876,0.0,0.0
2020-06-08 10:43:33.171233,1.9032,0.0,0.0
2020-06-08 10:43:33.202433,1.9344,0.0,0.0
2020-06-08 10:43:33.218033,1.95,0.0,0.0
2020-06-08 10:43:33.233633,1.9656,0.0,0.0
2020-06-08 10:43:33.249233,1.9812,0.0,0.0
2020-06-08 10:43:33.280433,2.0124,0.0,0.0
2020-06-08 10:43:33.296033,2.028,0.0,0.0
2020-06-08 10:43:33.311633,2.0436,0.0,0.0
2020-06-08 10:43:33.342833,2.0748,0.0,0.0
2020-06-08 10:43:33.358433,2.0904,0.0,0.0
2020-06-08 10:43:33.374033,2.106,0.0,0.0
2020-06-08 10:43:33.389633,2.1216,0.0,0.0
2020-06-08 10:43:33.420833,2.1528,0.0,0.0
2020-06-08 10:43:33.436433,2.1684,0.0,0.0
2020-06-08 10:43:33.452033,2.184,0.0,0.0
2020-06-08 10:43:33.483233,2.2152,0.0,0.0
2020-06-08 10:43:33.498833,2.2308,0.0,0.0
2020-06-08 10:43:33.514433,2.2464,0.0,0.0
2020-06-08 10:43:33.530033,2.262,0.0,0.0
2020-06-08 10:43:33.561233,2.2932,0.0,0.0
2020-06-08 10:43:33.576833,2.3088,0.0,0.0
2020-06-08 10:43:33.592433,2.3244,0.0,0.0
2020-06-08 10:43:33.623633,2.3556,0.0,0.0
2020-06-08 10:43:33.639233,2.3712,0.0,0.0
2020-06-08 10:43:33.654833,2.3868,0.0,0.0
2020-06-08 10:43:33.670433,2.4024,0.0,0.0
2020-06-08 10:43:33.701633,2.4336,0.0,0.0
2020-06-08 10:43:33.717233,2.4492,0.0,0.0
2020-06-08 10:43:33.732833,2.4648,0.0,0.0
2020-06-08 10:43:33.764033,2.496,0.0,0.0
2020-06-08 10:43:33.779633,2.5116,0.0,0.0
2020-06-08 10:43:33.795233,2.5272,0.0,0.0
2020-06-08 10:43:33.810833,2.5428,0.0,0.0
2020-06-08 10:43:33.842033,2.574,0.0,0.0
2020-06-08 10:43:33.857633,2.5896,0.0,0.0
2020-06-08 10:43:33.873233,2.6052,0.0,0.0
2020-06-08 10:43:33.888833,2.6208,0.0,0.0
2020-06-08 10:43:33.920033,2.652,0.0,0.0
2020-06-08 10:43:33.935633,2.6676,0.0,0.0
2020-06-08 10:43:33.951233,2.6832,0.0,0.0
2020-06-08 10:43:33.982433,2.7144,0.0,0.0
2020-06-08 10:43:33.998033,2.73,0.0,0.0
2020-06-08 10:43:34.013633,2.7456,0.0,0.0
2020-06-08 10:43:34.029233,2.7612,0.0,0.0
2020-06-08 10:43:34.060433,2.7924,0.0,0.0
2020-06-08 10:43:34.076033,2.808,0.0,0.0
2020-06-08 10:43:34.091633,2.8236,0.0,0.0
2020-06-08 10:43:34.122833,2.8548,0.0,0.0
2020-06-08 10:43:34.138433,2.8704,0.0,0.0
2020-06-08 10:43:34.154033,2.886,0.0,0.0
2020-06-08 10:43:34.169633,2.9016,0.0,0.0
2020-06-08 10:43:34.200833,2.9328,0.0,0.0
2020-06-08 10:43:34.216433,2.9484,0.0,0.0
2020-06-08 10:43:34.232033,2.964,0.0,0.0
2020-06-08 10:43:34.263233,2.9952,0.0,0.0
2020-06-08 10:43:34.278833,3.0108,0.0,0.0
2020-06-08 10:43:34.294433,3.0264,0.0,0.0
2020-06-08 10:43:34.310033,3.042,0.0,0.0
2020-06-08 10:43:34.341233,3.0732,0.0,0.0
2020-06-08 10:43:34.356833,3.0888,0.0,0.0
2020-06-08 10:43:34.372433,3.1044,0.0,0.0
2020-06-08 10:43:34.403633,3.1356,0.0,0.0
2020-06-08 10:43:34.419233,3.1512,0.0,0.0
2020-06-08 10:43:34.434833,3.1668,0.0,0.0
2020-06-08 10:43:34.450433,3.1824,0.0,0.0
2020-06-08 10:43:34.481633,3.2136,0.0,0.0
2020-06-08 10:43:34.497233,3.2292,0.0,0.0
2020-06-08 10:43:34.512833,3.2448,0.0,0.0
2020-06-08 10:43:34.544033,3.276,0.0127,0.0
2020-06-08 10:43:34.559633,3.2916,0.0127,0.0
2020-06-08 10:43:34.575233,3.3072,0.0137,0.0
2020-06-08 10:43:34.590833,3.3228,0.0137,0.0
2020-06-08 10:43:34.622033,3.354,0.0,0.0
2020-06-08 10:43:34.637633,3.3696,0.0,0.0
2020-06-08 10:43:34.653233,3.3852,0.0,0.0
2020-06-08 10:43:34.668833,3.4008,0.0,0.0
2020-06-08 10:43:34.700033,3.432,0.0,0.0
2020-06-08 10:43:34.715633,3.4476,0.0,0.0
2020-06-08 10:43:34.731233,3.4632,0.0,0.0
2020-06-08 10:43:34.762433,3.4944,0.0,0.0
2020-06-08 10:43:34.778033,3.51,0.0,0.0
2020-06-08 10:43:34.793633,3.5256,0.0,0.0
2020-06-08 10:43:34.809233,3.5412,0.0,0.0
2020-06-08 10:43:34.840433,3.5724,0.0117,0.0
2020-06-08 10:43:34.856033,3.588,0.0176,0.0
2020-06-08 10:43:34.871633,3.6036,0.0176,0.0
2020-06-08 10:43:34.902833,3.6348,0.0147,0.0
2020-06-08 10:43:34.918433,3.6504,0.0,0.0
2020-06-08 10:43:34.934033,3.666,0.0,0.0
2020-06-08 10:43:34.949633,3.6816,0.0,0.0
2020-06-08 10:43:34.980833,3.7128,0.0,0.0
2020-06-08 10:43:34.996433,3.7284,0.0,0.0
2020-06-08 10:43:35.012033,3.744,0.0,0.0
2020-06-08 10:43:35.043233,3.7752,0.0,0.0
2020-06-08 10:43:35.058833,3.7908,0.0,0.0
2020-06-08 10:43:35.074433,3.8064,0.0,0.0
2020-06-08 10:43:35.090033,3.822,0.0,0.0
2020-06-08 10:43:35.121233,3.8532,0.0,0.0
2020-06-08 10:43:35.136833,3.8688,0.0,0.0
2020-06-08 10:43:35.152433,3.8844,0.0,0.0
2020-06-08 10:43:35.183633,3.9156,0.0,0.0
2020-06-08 10:43:35.199233,3.9312,0.0,0.0
2020-06-08 10:43:35.214833,3.9468,0.0,0.0
2020-06-08 10:43:35.230433,3.9624,0.0,0.0
2020-06-08 10:43:35.261633,3.9936,0.0,0.0
2020-06-08 10:43:35.292833,4.0248,0.0,0.0
2020-06-08 10:43:35.292833,4.0248,0.0,0.0
2020-06-08 10:43:35.324033,4.056,0.002,0.0
2020-06-08 10:43:35.339633,4.0716,0.001,0.0
2020-06-08 10:43:35.355233,4.0872,0.001,0.0
2020-06-08 10:43:35.370833,4.1028,0.0235,0.0
2020-06-08 10:43:35.402033,4.134,0.0235,0.0
2020-06-08 10:43:35.417633,4.1496,0.0244,0.0
2020-06-08 10:43:35.433233,4.1652,0.0235,0.0068
2020-06-08 10:43:35.448833,4.1808,0.0293,0.0489
2020-06-08 10:43:35.480033,4.212,0.0293,0.0489
2020-06-08 10:43:35.495633,4.2276,0.0283,0.0489
2020-06-08 10:43:35.511233,4.2432,0.0283,0.0567
2020-06-08 10:43:35.542433,4.2744,0.0283,0.0626
2020-06-08 10:43:35.558033,4.29,0.0283,0.0626
2020-06-08 10:43:35.573633,4.3056,0.0264,0.0635
2020-06-08 10:43:35.589233,4.3212,0.0332,0.0723
2020-06-08 10:43:35.620433,4.3524,0.0225,0.0694
2020-06-08 10:43:35.636033,4.368,0.0215,0.0694
2020-06-08 10:43:35.651633,4.3836,0.0,0.0635
2020-06-08 10:43:35.682833,4.4148,0.0,0.0127
2020-06-08 10:43:35.698433,4.4304,0.0,0.0
2020-06-08 10:43:35.714033,4.446,0.0,0.0
2020-06-08 10:43:35.729633,4.4616,0.0,0.0
2020-06-08 10:43:35.760833,4.4928,0.0,0.0
2020-06-08 10:43:35.776433,4.5084,0.0,0.0
2020-06-08 10:43:35.792033,4.524,0.0,0.0
2020-06-08 10:43:35.823233,4.5552,0.0098,0.0
2020-06-08 10:43:35.838833,4.5708,0.0088,0.0
2020-06-08 10:43:35.854433,4.5864,0.0088,0.0
2020-06-08 10:43:35.870033,4.602,0.0,0.0655
2020-06-08 10:43:35.901233,4.6332,0.0283,0.1085
2020-06-08 10:43:35.916833,4.6488,0.0538,0.1085
2020-06-08 10:43:35.932433,4.6644,0.0538,0.1427
2020-06-08 10:43:35.963633,4.6956,0.0997,0.1427
2020-06-08 10:43:35.979233,4.7112,0.1056,0.1848
2020-06-08 10:43:35.994833,4.7268,0.0743,0.1926
2020-06-08 10:43:36.010433,4.7424,0.0587,0.1808
2020-06-08 10:43:36.041633,4.7736,0.0743,0.1818
2020-06-08 10:43:36.057233,4.7892,0.1105,0.2121
2020-06-08 10:43:36.072833,4.8048,0.1105,0.2121
2020-06-08 10:43:36.104033,4.836,0.0958,0.2209
2020-06-08 10:43:36.119633,4.8516,0.1036,0.2209
2020-06-08 10:43:36.135233,4.8672,0.1212,0.2239
2020-06-08 10:43:36.150833,4.8828,0.1212,0.2287
2020-06-08 10:43:36.182033,4.914,0.1877,0.2336
2020-06-08 10:43:36.197633,4.9296,0.1877,0.2405
2020-06-08 10:43:36.213233,4.9452,0.2248,0.2669
2020-06-08 10:43:36.228833,4.9608,0.2248,0.2669
2020-06-08 10:43:36.260033,4.992,0.2239,0.2737
2020-06-08 10:43:36.275633,5.0076,0.2326,0.2766
2020-06-08 10:43:36.291233,5.0232,0.2444,0.2815
2020-06-08 10:43:36.322433,5.0544,0.2796,0.2884
2020-06-08 10:43:36.338033,5.07,0.305,0.2933
2020-06-08 10:43:36.353633,5.0856,0.3548,0.2893
2020-06-08 10:43:36.369233,5.1012,0.3548,0.2893
2020-06-08 10:43:36.400433,5.1324,0.3431,0.2747
2020-06-08 10:43:36.416033,5.148,0.3128,0.26
2020-06-08 10:43:36.431633,5.1636,0.2825,0.2493
2020-06-08 10:43:36.462833,5.1948,0.262,0.2493
2020-06-08 10:43:36.478433,5.2104,0.2473,0.2131
2020-06-08 10:43:36.494033,5.226,0.2297,0.2092
2020-06-08 10:43:36.509633,5.2416,0.2297,0.2092
2020-06-08 10:43:36.540833,5.2728,0.2297,0.2092
2020-06-08 10:43:36.556433,5.2884,0.2297,0.2131
2020-06-08 10:43:36.572033,5.304,0.2287,0.2131
2020-06-08 10:43:36.603233,5.3352,0.2121,0.2063
2020-06-08 10:43:36.618833,5.3508,0.1515,0.2063
2020-06-08 10:43:36.634433,5.3664,0.0303,0.1153
2020-06-08 10:43:36.650033,5.382,0.0,0.0508
2020-06-08 10:43:36.681233,5.4132,0.0,0.0508
2020-06-08 10:43:36.696833,5.4288,0.0,0.0508
2020-06-08 10:43:36.712433,5.4444,0.0098,0.0
2020-06-08 10:43:36.743633,5.4756,0.0088,0.0
2020-06-08 10:43:36.759233,5.4912,0.0088,0.0
2020-06-08 10:43:36.774833,5.5068,0.0088,0.0
2020-06-08 10:43:36.790433,5.5224,0.0,0.0
2020-06-08 10:43:36.821633,5.5536,0.0,0.0
2020-06-08 10:43:36.837233,5.5692,0.0,0.0
2020-06-08 10:43:36.852833,5.5848,0.0029,0.0
2020-06-08 10:43:36.884033,5.616,0.0029,0.0
2020-06-08 10:43:36.899633,5.6316,0.0108,0.0459
2020-06-08 10:43:36.915233,5.6472,0.0108,0.0459
2020-06-08 10:43:36.930833,5.6628,0.0489,0.1877
2020-06-08 10:43:36.962033,5.694,0.0489,0.1877
2020-06-08 10:43:36.977633,5.7096,0.1075,0.1877
2020-06-08 10:43:36.993233,5.7252,0.1515,0.2209
2020-06-08 10:43:37.008833,5.7408,0.1681,0.2209
2020-06-08 10:43:37.040033,5.772,0.1828,0.2209
2020-06-08 10:43:37.055633,5.7876,0.1896,0.2287
2020-06-08 10:43:37.071233,5.8032,0.1984,0.2395
2020-06-08 10:43:37.102433,5.8344,0.218,0.2483
2020-06-08 10:43:37.118033,5.85,0.218,0.2483
2020-06-08 10:43:37.133633,5.8656,0.262,0.26
2020-06-08 10:43:37.149233,5.8812,0.262,0.2678
2020-06-08 10:43:37.180433,5.9124,0.26,0.2717
2020-06-08 10:43:37.196033,5.928,0.259,0.2717
2020-06-08 10:43:37.211633,5.9436,0.2258,0.2845
2020-06-08 10:43:37.242833,5.9748,0.2258,0.2845
2020-06-08 10:43:37.258433,5.9904,0.2239,0.2845
2020-06-08 10:43:37.274033,6.006,0.219,0.2942
2020-06-08 10:43:37.289633,6.0216,0.2326,0.2981
2020-06-08 10:43:37.320833,6.0528,0.2326,0.3021
2020-06-08 10:43:37.336433,6.0684,0.2551,0.3021
2020-06-08 10:43:37.352033,6.084,0.2757,0.2805
2020-06-08 10:43:37.383233,6.1152,0.2757,0.2805
2020-06-08 10:43:37.398833,6.1308,0.261,0.2649
2020-06-08 10:43:37.414433,6.1464,0.261,0.2649
2020-06-08 10:43:37.430033,6.162,0.2424,0.2649
2020-06-08 10:43:37.461233,6.1932,0.2317,0.2385
2020-06-08 10:43:37.476833,6.2088,0.2297,0.2317
2020-06-08 10:43:37.492433,6.2244,0.219,0.2317
2020-06-08 10:43:37.523633,6.2556,0.13,0.1769
2020-06-08 10:43:37.539233,6.2712,0.13,0.1769
2020-06-08 10:43:37.554833,6.2868,0.1036,0.1779
2020-06-08 10:43:37.570433,6.3024,0.1036,0.1779
2020-06-08 10:43:37.601633,6.3336,0.0528,0.1515
2020-06-08 10:43:37.617233,6.3492,0.0323,0.1515
2020-06-08 10:43:37.632833,6.3648,0.0,0.1212
2020-06-08 10:43:37.664033,6.396,0.0088,0.0987
2020-06-08 10:43:37.679633,6.4116,0.0088,0.0
2020-06-08 10:43:37.695233,6.4272,0.0088,0.0
2020-06-08 10:43:37.710833,6.4428,0.0029,0.0205
2020-06-08 10:43:37.742033,6.474,0.0029,0.0
2020-06-08 10:43:37.757633,6.4896,0.0039,0.0
2020-06-08 10:43:37.773233,6.5052,0.0039,0.0
2020-06-08 10:43:37.788833,6.5208,0.002,0.0
2020-06-08 10:43:37.820033,6.552,0.002,0.0
2020-06-08 10:43:37.835633,6.5676,0.0029,0.0244
2020-06-08 10:43:37.851233,6.5832,0.0098,0.0997
2020-06-08 10:43:37.882433,6.6144,0.0401,0.1466
2020-06-08 10:43:37.898033,6.63,0.0772,0.1945
2020-06-08 10:43:37.913633,6.6456,0.0772,0.1945
2020-06-08 10:43:37.929233,6.6612,0.1241,0.1945
2020-06-08 10:43:37.960433,6.6924,0.175,0.2307
2020-06-08 10:43:37.976033,6.708,0.2082,0.2473
2020-06-08 10:43:37.991633,6.7236,0.2082,0.2581
2020-06-08 10:43:38.022833,6.7548,0.2317,0.2688
2020-06-08 10:43:38.038433,6.7704,0.2825,0.2854
2020-06-08 10:43:38.054033,6.786,0.2825,0.2854
2020-06-08 10:43:38.069633,6.8016,0.2874,0.2884
2020-06-08 10:43:38.100833,6.8328,0.2854,0.2933
2020-06-08 10:43:38.116433,6.8484,0.2835,0.2991
2020-06-08 10:43:38.132033,6.864,0.2825,0.2991
2020-06-08 10:43:38.163233,6.8952,0.2893,0.3089
2020-06-08 10:43:38.178833,6.9108,0.2923,0.304
2020-06-08 10:43:38.194433,6.9264,0.2923,0.304
2020-06-08 10:43:38.210033,6.942,0.262,0.2893
2020-06-08 10:43:38.241233,6.9732,0.2375,0.2796
2020-06-08 10:43:38.256833,6.9888,0.2297,0.2708
2020-06-08 10:43:38.272433,7.0044,0.2297,0.2708
2020-06-08 10:43:38.303633,7.0356,0.219,0.2669
2020-06-08 10:43:38.319233,7.0512,0.217,0.2414
2020-06-08 10:43:38.334833,7.0668,0.217,0.2414
2020-06-08 10:43:38.350433,7.0824,0.217,0.2414
2020-06-08 10:43:38.381633,7.1136,0.2219,0.2385
2020-06-08 10:43:38.397233,7.1292,0.2219,0.2356
2020-06-08 10:43:38.412833,7.1448,0.2239,0.2356
2020-06-08 10:43:38.444033,7.176,0.2239,0.2366
2020-06-08 10:43:38.459633,7.1916,0.2239,0.2414
2020-06-08 10:43:38.475233,7.2072,0.0782,0.2141
2020-06-08 10:43:38.490833,7.2228,0.0235,0.1349
2020-06-08 10:43:38.522033,7.254,0.0,0.1349
2020-06-08 10:43:38.537633,7.2696,0.0098,0.1085
2020-06-08 10:43:38.553233,7.2852,0.0108,0.1124
2020-06-08 10:43:38.568833,7.3008,0.0098,0.1085
2020-06-08 10:43:38.600033,7.332,0.0078,0.0694
2020-06-08 10:43:38.615633,7.3476,0.002,0.0626
2020-06-08 10:43:38.631233,7.3632,0.001,0.045
2020-06-08 10:43:38.662433,7.3944,0.0029,0.0645
2020-06-08 10:43:38.678033,7.41,0.0088,0.1065
2020-06-08 10:43:38.693633,7.4256,0.0362,0.1065
2020-06-08 10:43:38.709233,7.4412,0.0743,0.1241
2020-06-08 10:43:38.740433,7.4724,0.1153,0.1662
2020-06-08 10:43:38.756033,7.488,0.1496,0.2219
2020-06-08 10:43:38.771633,7.5036,0.1496,0.2219
2020-06-08 10:43:38.802833,7.5348,0.1505,0.2219
2020-06-08 10:43:38.818433,7.5504,0.1486,0.2336
2020-06-08 10:43:38.834033,7.566,0.1779,0.2336
2020-06-08 10:43:38.849633,7.5816,0.1779,0.2502
2020-06-08 10:43:38.880833,7.6128,0.2033,0.26
2020-06-08 10:43:38.896433,7.6284,0.2346,0.2717
2020-06-08 10:43:38.912033,7.644,0.2385,0.2737
2020-06-08 10:43:38.943233,7.6752,0.2385,0.2737
2020-06-08 10:43:38.958833,7.6908,0.2414,0.2727
2020-06-08 10:43:38.974433,7.7064,0.2424,0.2796
2020-06-08 10:43:38.990033,7.722,0.2405,0.2796
2020-06-08 10:43:39.021233,7.7532,0.2405,0.2796
2020-06-08 10:43:39.036833,7.7688,0.217,0.2815
2020-06-08 10:43:39.052433,7.7844,0.2796,0.3089
2020-06-08 10:43:39.083633,7.8156,0.2796,0.3089
2020-06-08 10:43:39.099233,7.8312,0.303,0.3109
2020-06-08 10:43:39.114833,7.8468,0.304,0.3109
2020-06-08 10:43:39.130433,7.8624,0.3011,0.3079
2020-06-08 10:43:39.161633,7.8936,0.2786,0.2923
2020-06-08 10:43:39.177233,7.9092,0.261,0.2708
2020-06-08 10:43:39.192833,7.9248,0.2444,0.2502
2020-06-08 10:43:39.224033,7.956,0.2326,0.2356
2020-06-08 10:43:39.239633,7.9716,0.2239,0.2326
2020-06-08 10:43:39.255233,7.9872,0.2199,0.2326
2020-06-08 10:43:39.270833,8.0028,0.216,0.2268
2020-06-08 10:43:39.302033,8.034,0.2131,0.2239
2020-06-08 10:43:39.317633,8.0496,0.2131,0.217
2020-06-08 10:43:39.333233,8.0652,0.1427,0.1955
2020-06-08 10:43:39.348833,8.0808,0.0841,0.1935
2020-06-08 10:43:39.380033,8.112,0.0841,0.1935
2020-06-08 10:43:39.395633,8.1276,0.0411,0.1691
2020-06-08 10:43:39.411233,8.1432,0.0323,0.1662
2020-06-08 10:43:39.442433,8.1744,0.0323,0.1613
2020-06-08 10:43:39.458033,8.19,0.0303,0.1632
2020-06-08 10:43:39.473633,8.2056,0.0,0.1378
2020-06-08 10:43:39.489233,8.2212,0.0098,0.129
2020-06-08 10:43:39.520433,8.2524,0.0059,0.0782
2020-06-08 10:43:39.536033,8.268,0.0078,0.0782
2020-06-08 10:43:39.551633,8.2836,0.0205,0.0772
2020-06-08 10:43:39.582833,8.3148,0.0205,0.1212
2020-06-08 10:43:39.598433,8.3304,0.0489,0.1212
2020-06-08 10:43:39.614033,8.346,0.1349,0.1691
2020-06-08 10:43:39.629633,8.3616,0.1241,0.1848
2020-06-08 10:43:39.660833,8.3928,0.1437,0.2102
2020-06-08 10:43:39.676433,8.4084,0.1603,0.2102
2020-06-08 10:43:39.692033,8.424,0.1603,0.2229
2020-06-08 10:43:39.723233,8.4552,0.2014,0.2326
2020-06-08 10:43:39.738833,8.4708,0.2336,0.2532
2020-06-08 10:43:39.754433,8.4864,0.2336,0.2532
2020-06-08 10:43:39.770033,8.502,0.2639,0.263
2020-06-08 10:43:39.801233,8.5332,0.2639,0.259
2020-06-08 10:43:39.816833,8.5488,0.2717,0.2639
2020-06-08 10:43:39.832433,8.5644,0.2717,0.2639
2020-06-08 10:43:39.863633,8.5956,0.2786,0.2717
2020-06-08 10:43:39.879233,8.6112,0.2708,0.2717
2020-06-08 10:43:39.894833,8.6268,0.2434,0.2776
2020-06-08 10:43:39.910433,8.6424,0.2366,0.2776
2020-06-08 10:43:39.941633,8.6736,0.2561,0.2903
2020-06-08 10:43:39.957233,8.6892,0.2766,0.2903
2020-06-08 10:43:39.972833,8.7048,0.2864,0.2845
2020-06-08 10:43:39.988433,8.7204,0.2864,0.2845
2020-06-08 10:43:40.019633,8.7516,0.263,0.2649
2020-06-08 10:43:40.035233,8.7672,0.2581,0.2571
2020-06-08 10:43:40.050833,8.7828,0.261,0.2551
2020-06-08 10:43:40.082033,8.814,0.2395,0.2444
2020-06-08 10:43:40.097633,8.8296,0.2395,0.2307
2020-06-08 10:43:40.113233,8.8452,0.2297,0.219
2020-06-08 10:43:40.128833,8.8608,0.2092,0.2043
2020-06-08 10:43:40.160033,8.892,0.2043,0.2043
2020-06-08 10:43:40.175633,8.9076,0.2043,0.2043
2020-06-08 10:43:40.191233,8.9232,0.2043,0.2004
2020-06-08 10:43:40.222433,8.9544,0.0929,0.1662
2020-06-08 10:43:40.238033,8.97,0.0547,0.1662
2020-06-08 10:43:40.253633,8.9856,0.0371,0.1525
2020-06-08 10:43:40.269233,9.0012,0.0371,0.1251
2020-06-08 10:43:40.300433,9.0324,0.0,0.0968
2020-06-08 10:43:40.316033,9.048,0.0,0.0968
2020-06-08 10:43:40.331633,9.0636,0.0,0.0968
2020-06-08 10:43:40.362833,9.0948,0.0264,0.1173
2020-06-08 10:43:40.378433,9.1104,0.0264,0.1281
2020-06-08 10:43:40.394033,9.126,0.0,0.131
2020-06-08 10:43:40.409633,9.1416,0.0,0.1281
2020-06-08 10:43:40.440833,9.1728,0.0,0.1281
2020-06-08 10:43:40.456433,9.1884,0.0352,0.131
2020-06-08 10:43:40.472033,9.204,0.1369,0.2111
2020-06-08 10:43:40.503233,9.2352,0.2043,0.2307
2020-06-08 10:43:40.518833,9.2508,0.2268,0.2424
2020-06-08 10:43:40.534433,9.2664,0.2375,0.2424
2020-06-08 10:43:40.550033,9.282,0.2375,0.259
2020-06-08 10:43:40.581233,9.3132,0.2463,0.259
2020-06-08 10:43:40.596833,9.3288,0.2678,0.2805
2020-06-08 10:43:40.612433,9.3444,0.3021,0.2805
2020-06-08 10:43:40.643633,9.3756,0.3021,0.2952
2020-06-08 10:43:40.659233,9.3912,0.3627,0.3245
