timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11,volt_12,volt_13,volt_14,volt_15
2020-06-08 09:55:42.344814,0.1092,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0596,0.086,0.1036,0.0762
2020-06-08 09:55:42.438414,0.2028,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0391,0.0547,0.0772,0.089,0.0616
2020-06-08 09:55:42.547614,0.312,0.0156,0.0156,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0587,0.0841,0.0968,0.0674
2020-06-08 09:55:42.641214,0.4056,0.0156,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0391,0.0616,0.087,0.1007,0.0753
2020-06-08 09:55:42.750414,0.5148,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0371,0.0547,0.0772,0.087,0.0626
2020-06-08 09:55:42.844014,0.6084,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0381,0.0528,0.0743,0.085,0.0587
2020-06-08 09:55:42.937614,0.702,0.0166,0.0137,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0626,0.0899,0.1046,0.0782
2020-06-08 09:55:43.046814,0.8112,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0371,0.0616,0.086,0.0987,0.0733
2020-06-08 09:55:43.140414,0.9048,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0156,0.0381,0.0518,0.0723,0.0821,0.0567
2020-06-08 09:55:43.249614,1.014,0.0156,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0371,0.0557,0.0792,0.0909,0.0635
2020-06-08 09:55:43.343214,1.1076,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0391,0.0587,0.085,0.0978,0.0714
2020-06-08 09:55:43.436814,1.2012,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0587,0.0831,0.0958,0.0714
2020-06-08 09:55:43.546014,1.3104,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0156,0.0381,0.0508,0.0714,0.0811,0.0567
2020-06-08 09:55:43.639614,1.404,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0156,0.0381,0.0577,0.0821,0.0948,0.0674
2020-06-08 09:55:43.748814,1.5132,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0391,0.0587,0.0841,0.0968,0.0714
2020-06-08 09:55:43.842414,1.6068,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0557,0.0782,0.089,0.0665
2020-06-08 09:55:43.951614,1.716,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0508,0.0704,0.0802,0.0557
2020-06-08 09:55:44.045214,1.8096,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0371,0.0606,0.085,0.0978,0.0704
2020-06-08 09:55:44.138814,1.9032,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0371,0.0596,0.0841,0.0968,0.0714
2020-06-08 09:55:44.248014,2.0124,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0391,0.0508,0.0704,0.0811,0.0577
2020-06-08 09:55:44.341614,2.106,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0391,0.0508,0.0704,0.0811,0.0577
2020-06-08 09:55:44.450814,2.2152,0.0156,0.0166,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0156,0.0381,0.0616,0.088,0.1007,0.0733
2020-06-08 09:55:44.544414,2.3088,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0557,0.0802,0.0919,0.0645
2020-06-08 09:55:44.638014,2.4024,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0391,0.0567,0.0782,0.0899,0.0674
2020-06-08 09:55:44.747214,2.5116,0.0156,0.0156,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0381,0.0547,0.0762,0.088,0.0606
2020-06-08 09:55:44.840814,2.6052,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0381,0.0547,0.0762,0.088,0.0606
2020-06-08 09:55:44.950014,2.7144,0.0156,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0176,0.0381,0.0489,0.0694,0.0802,0.0557
2020-06-08 09:55:45.043614,2.808,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0508,0.0704,0.0802,0.0567
2020-06-08 09:55:45.137214,2.9016,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0508,0.0704,0.0802,0.0567
2020-06-08 09:55:45.246414,3.0108,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0528,0.0733,0.0841,0.0616
2020-06-08 09:55:45.340014,3.1044,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0381,0.0567,0.0811,0.0919,0.0645
2020-06-08 09:55:45.449214,3.2136,0.0166,0.0137,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0391,0.0567,0.0792,0.0899,0.0665
2020-06-08 09:55:45.542814,3.3072,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0587,0.0821,0.0948,0.0714
2020-06-08 09:55:45.636414,3.4008,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0587,0.0821,0.0948,0.0714
2020-06-08 09:55:45.745614,3.51,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0166,0.0381,0.0596,0.085,0.0987,0.0723
2020-06-08 09:55:45.839214,3.6036,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0547,0.0772,0.089,0.0626
2020-06-08 09:55:45.948414,3.7128,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0547,0.0772,0.089,0.0626
2020-06-08 09:55:46.042014,3.8064,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0508,0.0694,0.0792,0.0567
2020-06-08 09:55:46.151214,3.9156,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0508,0.0694,0.0802,0.0577
2020-06-08 09:55:46.244814,4.0092,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0508,0.0694,0.0802,0.0577
2020-06-08 09:55:46.338414,4.1028,0.0186,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0166,0.0371,0.0577,0.0782,0.0899,0.0665
2020-06-08 09:55:46.447614,4.212,0.0156,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0381,0.0577,0.0811,0.0938,0.0704
2020-06-08 09:55:46.541214,4.3056,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0381,0.0577,0.0811,0.0938,0.0704
2020-06-08 09:55:46.666014,4.4304,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0381,0.0596,0.0841,0.0968,0.0714
2020-06-08 09:55:46.744014,4.5084,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0166,0.0381,0.0596,0.0841,0.0968,0.0714
2020-06-08 09:55:46.837614,4.602,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0547,0.0772,0.089,0.0626
2020-06-08 09:55:46.946814,4.7112,0.0166,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0518,0.0723,0.0821,0.0557
2020-06-08 09:55:47.040414,4.8048,0.0176,0.0147,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0156,0.0381,0.0518,0.0723,0.0821,0.0557
