timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-27 17:01:26.712422,0.0,-1,-1,-1,-1
2020-04-27 17:01:26.821622,0.1092,0.1476,0.0,0.0,-1
2020-04-27 17:01:26.915222,0.2028,0.3284,0.0,0.0,0.0596
2020-04-27 17:01:27.024422,0.312,0.4946,0.0,0.0,0.0313
2020-04-27 17:01:27.118022,0.4056,0.7234,0.0,0.0,0.0137
2020-04-27 17:01:27.227222,0.5148,0.7351,0.0,0.0,0.0137
2020-04-27 17:01:27.320822,0.6084,0.7351,0.0,0.0,0.0127
2020-04-27 17:01:27.414422,0.702,0.7644,0.0,0.0,0.0127
2020-04-27 17:01:27.523622,0.8112,0.7644,0.0,0.0,0.0137
2020-04-27 17:01:27.617222,0.9048,0.7595,0.0,0.0,0.0137
2020-04-27 17:01:27.726422,1.014,0.7468,0.0,0.0,0.0147
2020-04-27 17:01:27.820022,1.1076,0.7644,0.0,0.0,0.0137
2020-04-27 17:01:27.913622,1.2012,0.7644,0.0,0.0,0.0137
2020-04-27 17:01:28.022822,1.3104,0.7468,0.0,0.0,0.0127
2020-04-27 17:01:28.116422,1.404,0.7625,0.0,0.0,0.0127
2020-04-27 17:01:28.225622,1.5132,0.7625,0.0,0.0,0.0137
2020-04-27 17:01:28.319222,1.6068,0.7419,0.0,0.0,0.0137
2020-04-27 17:01:28.412822,1.7004,0.7419,0.0,0.0,0.0137
2020-04-27 17:01:28.522022,1.8096,0.695,0.0,0.0,0.0137
2020-04-27 17:01:28.615622,1.9032,0.695,0.0,0.0,0.0137
2020-04-27 17:01:28.724822,2.0124,0.6823,0.0,0.0,0.0137
2020-04-27 17:01:28.818422,2.106,0.6598,0.0,0.0,0.0137
2020-04-27 17:01:28.927622,2.2152,0.5767,0.0,0.0,0.0127
2020-04-27 17:01:29.021222,2.3088,0.5767,0.0,0.0,0.0127
2020-04-27 17:01:29.114822,2.4024,0.5112,0.0,0.0,0.0127
2020-04-27 17:01:29.224022,2.5116,0.346,0.0,0.0,0.0137
2020-04-27 17:01:29.317622,2.6052,0.346,0.0,0.0,0.0127
2020-04-27 17:01:29.426822,2.7144,0.2385,0.0,0.0,0.0127
2020-04-27 17:01:29.520422,2.808,0.2385,0.0,0.0,0.0137
2020-04-27 17:01:29.614022,2.9016,0.1877,0.0,0.0,0.0137
2020-04-27 17:01:29.723222,3.0108,0.131,0.0,0.0,0.0127
2020-04-27 17:01:29.816822,3.1044,0.131,0.0,0.0,0.0127
2020-04-27 17:01:29.926022,3.2136,0.1153,0.0,0.0,0.0127
2020-04-27 17:01:30.019622,3.3072,0.1153,0.0,0.0,0.0127
2020-04-27 17:01:30.113222,3.4008,0.1065,0.0,0.0,0.0127
2020-04-27 17:01:30.222422,3.51,0.1065,0.0,0.0,0.0127
2020-04-27 17:01:30.316022,3.6036,0.1007,0.0,0.0,0.0127
2020-04-27 17:01:30.425222,3.7128,0.0958,0.0,0.0,0.0137
2020-04-27 17:01:30.518822,3.8064,0.0958,0.0,0.0,0.0137
2020-04-27 17:01:30.612422,3.9,0.0938,0.0,0.0,0.0137
2020-04-27 17:01:30.721622,4.0092,0.4761,0.0,0.0,0.0137
2020-04-27 17:01:30.815222,4.1028,0.4761,0.0,0.0,0.0127
2020-04-27 17:01:30.924423,4.212001,0.4761,0.0,0.0,0.0127
2020-04-27 17:01:31.018023,4.305601,0.5582,0.0,0.0,0.0127
2020-04-27 17:01:31.127223,4.414801,0.5582,0.0,0.0,0.0127
2020-04-27 17:01:31.220823,4.508401,0.6393,0.0,0.0,0.0127
2020-04-27 17:01:31.314423,4.602001,0.6735,0.0,0.0,0.0137
2020-04-27 17:01:31.423623,4.711201,0.6735,0.0,0.0,0.0137
2020-04-27 17:01:31.517223,4.804801,0.7028,0.0,0.0,0.0137
2020-04-27 17:01:31.626423,4.914001,0.7341,0.0,0.0,0.0137
2020-04-27 17:01:31.720023,5.007601,0.7312,0.0,0.0,0.0137
2020-04-27 17:01:31.813623,5.101201,0.7312,0.0,0.0,0.0137
2020-04-27 17:01:31.922823,5.210401,0.7214,0.0,0.0,0.0127
2020-04-27 17:01:32.016423,5.304001,0.7214,0.0,0.0,0.0127
2020-04-27 17:01:32.125623,5.413201,0.7449,0.0,0.0,0.0127
2020-04-27 17:01:32.219223,5.506801,0.7537,0.0,0.0,0.0127
2020-04-27 17:01:32.312823,5.600401,0.7537,0.0,0.0,0.0127
2020-04-27 17:01:32.422023,5.709601,0.7537,0.0,0.0,0.0137
2020-04-27 17:01:32.515623,5.803201,0.7312,0.0,0.0,0.0137
2020-04-27 17:01:32.624823,5.912401,0.7605,0.0,0.0,0.0137
2020-04-27 17:01:32.718423,6.006001,0.7498,0.0,0.0,0.0137
2020-04-27 17:01:32.827623,6.115201,0.7331,0.0,0.0,0.0127
2020-04-27 17:01:32.921223,6.208801,0.7331,0.0,0.0,0.0127
2020-04-27 17:01:33.014823,6.302401,0.7331,0.0,0.0,0.0127
2020-04-27 17:01:33.124023,6.411601,0.7507,0.0,0.0,0.0127
2020-04-27 17:01:33.217623,6.505201,0.7507,0.0,0.0,0.0137
2020-04-27 17:01:33.326823,6.614401,0.7283,0.0,0.0,0.0137
2020-04-27 17:01:33.420423,6.708001,0.7175,0.0,0.0,0.0137
2020-04-27 17:01:33.514023,6.801601,0.7195,0.0,0.0,0.0137
2020-04-27 17:01:33.623223,6.910801,0.7195,0.0,0.0,0.0127
2020-04-27 17:01:33.716823,7.004401,0.6872,0.0,0.0,0.0127
2020-04-27 17:01:33.826023,7.113601,0.6471,0.0,0.0,0.0127
2020-04-27 17:01:33.919623,7.207201,0.6354,0.0,0.0,0.0127
2020-04-27 17:01:34.013223,7.300801,0.6354,0.0,0.0,0.0127
2020-04-27 17:01:34.122423,7.410001,0.5846,0.0,0.0,0.0127
2020-04-27 17:01:34.216023,7.503601,0.5846,0.0,0.0,0.0137
2020-04-27 17:01:34.325223,7.612801,0.2835,0.0,0.0,0.0137
2020-04-27 17:01:34.418823,7.706401,0.2131,0.0,0.0,0.0137
2020-04-27 17:01:34.512423,7.800001,0.1701,0.0,0.0,0.0127
2020-04-27 17:01:34.621623,7.909201,0.1701,0.0,0.0,0.0127
2020-04-27 17:01:34.715223,8.002801,0.1398,0.0,0.0,0.0127
2020-04-27 17:01:34.824423,8.112001,0.1398,0.0,0.0,0.0127
2020-04-27 17:01:34.918023,8.205601,0.1222,0.0,0.0,0.0127
2020-04-27 17:01:35.027223,8.314801,0.1222,0.0,0.0,0.0127
2020-04-27 17:01:35.120823,8.408401,0.1095,0.0,0.0,0.0127
2020-04-27 17:01:35.214423,8.502001,0.0919,0.0,0.0,0.0137
2020-04-27 17:01:35.323623,8.611201,0.0919,0.0,0.0,0.0137
2020-04-27 17:01:35.417223,8.704801,0.088,0.0,0.0,0.0137
2020-04-27 17:01:35.526423,8.814001,0.088,0.0,0.0,0.0137
2020-04-27 17:01:35.620023,8.907601,0.087,0.0,0.0,0.0127
2020-04-27 17:01:35.713623,9.001201,0.1799,0.0,0.0,0.0127
2020-04-27 17:01:35.822823,9.110401,0.4438,0.0,0.0,0.0127
2020-04-27 17:01:35.916423,9.204001,0.5572,0.0,0.0,0.0137
2020-04-27 17:01:36.025623,9.313201,0.6002,0.0,0.0,0.0137
2020-04-27 17:01:36.119223,9.406801,0.6002,0.0,0.0,0.0137
2020-04-27 17:01:36.212823,9.500401,0.6647,0.0,0.0,0.0127
2020-04-27 17:01:36.322023,9.609601,0.6852,0.0,0.0,0.0127
2020-04-27 17:01:36.415623,9.703201,0.7067,0.0,0.0,0.0127
2020-04-27 17:01:36.524823,9.812401,0.7009,0.0,0.0,0.0127
2020-04-27 17:01:36.618423,9.906001,0.7019,0.0,0.0,0.0137
2020-04-27 17:01:36.727623,10.015201,0.7019,0.0,0.0,0.0137
2020-04-27 17:01:36.821223,10.108801,0.7234,0.0,0.0,0.0137
2020-04-27 17:01:36.914823,10.202401,0.7165,0.0,0.0,0.0127
2020-04-27 17:01:37.024023,10.311601,0.7165,0.0,0.0,0.0127
2020-04-27 17:01:37.117623,10.405201,0.7165,0.0,0.0,0.0127
2020-04-27 17:01:37.226823,10.514401,0.7312,0.0,0.0,0.0127
2020-04-27 17:01:37.320423,10.608001,0.7058,0.0,0.0,0.0137
2020-04-27 17:01:37.414023,10.701601,0.7224,0.0,0.0,0.0137
2020-04-27 17:01:37.523223,10.810801,0.7224,0.0,0.0,0.0137
2020-04-27 17:01:37.616823,10.904401,0.7087,0.0,0.0,0.0137
2020-04-27 17:01:37.726023,11.013601,0.6784,0.0,0.0,0.0137
