timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5
2020-04-28 17:07:39.351894,0.05,0.7058,0.0,0.0,0.0567,0.1691,0.2375
2020-04-28 17:07:39.401894,0.1,0.7077,0.0,0.0,0.0166,0.042,0.0596
2020-04-28 17:07:39.461894,0.16,0.7009,0.0,0.0,0.0166,0.042,0.0596
2020-04-28 17:07:39.511894,0.21,0.694,0.0,0.0,0.0166,0.0411,0.0518
2020-04-28 17:07:39.551894,0.25,0.6901,0.0,0.0,0.0166,0.0411,0.0518
2020-04-28 17:07:39.601894,0.3,0.6979,0.0,0.0,0.0176,0.043,0.0528
2020-04-28 17:07:39.651894,0.35,0.7067,0.0,0.0,0.0176,0.043,0.0528
2020-04-28 17:07:39.711894,0.41,0.7048,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:39.751894,0.45,0.7067,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:39.801894,0.5,0.695,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:39.851894,0.55,0.6901,0.0,0.0,0.0176,0.0411,0.0508
2020-04-28 17:07:39.901894,0.6,0.696,0.0,0.0,0.0166,0.0411,0.0518
2020-04-28 17:07:39.951894,0.65,0.7038,0.0,0.0,0.0176,0.042,0.0518
2020-04-28 17:07:40.001894,0.7,0.7019,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:40.051894,0.75,0.696,0.0,0.0,0.0166,0.0411,0.0508
2020-04-28 17:07:40.101894,0.8,0.7019,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:40.151894,0.85,0.7019,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:40.211894,0.91,0.7038,0.0,0.0,0.0166,0.0401,0.0508
2020-04-28 17:07:40.251894,0.95,0.7077,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:40.311894,1.01,0.6862,0.0,0.0,0.0166,0.0401,0.0508
2020-04-28 17:07:40.351894,1.05,0.7038,0.0,0.0,0.0166,0.0401,0.0508
2020-04-28 17:07:40.401894,1.1,0.6901,0.0,0.0,0.0176,0.0411,0.0518
2020-04-28 17:07:40.461894,1.16,0.6862,0.0,0.0,0.0166,0.0401,0.0499
2020-04-28 17:07:40.511894,1.21,0.6901,0.0,0.0,0.0186,0.042,0.0528
2020-04-28 17:07:40.551894,1.25,0.6882,0.0,0.0,0.0186,0.044,0.0538
2020-04-28 17:07:40.601894,1.3,0.7028,0.0,0.0,0.0176,0.042,0.0528
2020-04-28 17:07:40.651894,1.35,0.6901,0.0,0.0,0.0186,0.044,0.0528
2020-04-28 17:07:40.711894,1.41,0.6882,0.0,0.0,0.0186,0.044,0.0538
2020-04-28 17:07:40.751894,1.45,0.694,0.0,0.0,0.0166,0.0411,0.0508
2020-04-28 17:07:40.801894,1.5,0.6882,0.0,0.0,0.0186,0.044,0.0547
2020-04-28 17:07:40.851894,1.55,0.6882,0.0,0.0,0.0176,0.043,0.0538
2020-04-28 17:07:40.901894,1.6,0.7077,0.0,0.0,0.0176,0.043,0.0528
