timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5
2020-04-30 14:40:52.069000,0.05,0.7634,0.0,0.0,0.1271,0.2063,0.2571
2020-04-30 14:40:52.119000,0.1,0.7605,0.0,0.0,0.0166,0.042,0.0626
2020-04-30 14:40:52.179000,0.16,0.7654,0.0,0.0,0.0186,0.043,0.0577
2020-04-30 14:40:52.229000,0.21,0.7595,0.0,0.0,0.0176,0.042,0.0528
2020-04-30 14:40:52.279000,0.26,0.7654,0.0,0.0,0.0176,0.043,0.0528
2020-04-30 14:40:52.319000,0.3,0.7634,0.0,0.0,0.0186,0.044,0.0547
2020-04-30 14:40:52.369000,0.35,0.7644,0.0,0.0,0.0176,0.043,0.0538
2020-04-30 14:40:52.429000,0.41,0.7654,0.0,0.0,0.0186,0.045,0.0547
2020-04-30 14:40:52.469000,0.45,0.7644,0.0,0.0,0.0186,0.045,0.0547
2020-04-30 14:40:52.519000,0.5,0.7595,0.0,0.0,0.0176,0.042,0.0528
2020-04-30 14:40:52.569000,0.55,0.7644,0.0,0.0,0.0176,0.042,0.0528
2020-04-30 14:40:52.619000,0.6,0.7654,0.0,0.0,0.0186,0.044,0.0547
2020-04-30 14:40:52.679000,0.66,0.7654,0.0,0.0,0.0176,0.042,0.0528
2020-04-30 14:40:52.729000,0.71,0.7625,0.0,0.0,0.0186,0.044,0.0547
2020-04-30 14:40:52.769000,0.75,0.7625,0.0,0.0,0.0186,0.045,0.0547
2020-04-30 14:40:52.819000,0.8,0.7644,0.0,0.0,0.0186,0.044,0.0547
2020-04-30 14:40:52.869000,0.85,0.7615,0.0,0.0,0.0186,0.045,0.0557
2020-04-30 14:40:52.929000,0.91,0.7644,0.0,0.0,0.0186,0.045,0.0557
2020-04-30 14:40:52.969000,0.95,0.7644,0.0,0.0,0.0186,0.045,0.0547
2020-04-30 14:40:53.019000,1.0,0.7615,0.0,0.0,0.0186,0.045,0.0547
2020-04-30 14:40:53.069000,1.05,0.7644,0.0,0.0,0.0176,0.043,0.0538
