timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-24 15:22:12.682840,0.0,-1,-1,-1,-1
2020-04-24 15:22:12.714040,0.0312,0.6931,0.0,0.0,0.1359
2020-04-24 15:22:12.745240,0.0624,0.6901,0.0,0.0,0.1359
2020-04-24 15:22:12.792040,0.1092,0.6804,0.0,0.0,0.0166
2020-04-24 15:22:12.823240,0.1404,0.694,0.0,0.0,0.0166
2020-04-24 15:22:12.854440,0.1716,0.6755,0.0,0.0,0.0137
2020-04-24 15:22:12.885640,0.2028,0.6921,0.0,0.0,0.0137
2020-04-24 15:22:12.916840,0.234,0.6676,0.0,0.0,0.0137
2020-04-24 15:22:12.948040,0.2652,0.694,0.0,0.0,0.0137
2020-04-24 15:22:12.979240,0.2964,0.6667,0.0,0.0,0.0127
2020-04-24 15:22:13.010440,0.3276,0.696,0.0,0.0,0.0127
2020-04-24 15:22:13.041640,0.3588,0.6755,0.0,0.0,0.0127
2020-04-24 15:22:13.088440,0.4056,0.6755,0.0,0.0,0.0127
2020-04-24 15:22:13.135240,0.4524,0.697,0.0,0.0,0.0127
2020-04-24 15:22:13.166440,0.4836,0.7028,0.0,0.0,0.0137
2020-04-24 15:22:13.197640,0.5148,0.6794,0.0,0.0,0.0137
2020-04-24 15:22:13.228840,0.546,0.6979,0.0,0.0,0.0127
2020-04-24 15:22:13.260040,0.5772,0.6764,0.0,0.0,0.0127
2020-04-24 15:22:13.291240,0.6084,0.6862,0.0,0.0,0.0127
2020-04-24 15:22:13.322440,0.6396,0.6784,0.0,0.0,0.0137
2020-04-24 15:22:13.353640,0.6708,0.7019,0.0,0.0,0.0137
2020-04-24 15:22:13.384840,0.702,0.6862,0.0,0.0,0.0127
2020-04-24 15:22:13.416040,0.7332,0.7028,0.0,0.0,0.0127
2020-04-24 15:22:13.447240,0.7644,0.6921,0.0,0.0,0.0137
2020-04-24 15:22:13.478440,0.7956,0.6989,0.0,0.0,0.0137
2020-04-24 15:22:13.509640,0.8268,0.6852,0.0,0.0,0.0127
2020-04-24 15:22:13.556440,0.8736,0.7038,0.0,0.0,0.0127
2020-04-24 15:22:13.587640,0.9048,0.6931,0.0,0.0,0.0137
2020-04-24 15:22:13.618840,0.936,0.694,0.0,0.0,0.0127
2020-04-24 15:22:13.650040,0.9672,0.6774,0.0,0.0,0.0127
2020-04-24 15:22:13.681240,0.9984,0.6843,0.0,0.0,0.0127
2020-04-24 15:22:13.712440,1.0296,0.6931,0.0,0.0,0.0137
2020-04-24 15:22:13.743640,1.0608,0.6921,0.0,0.0,0.0137
