timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11,volt_12,volt_13,volt_14,volt_15
2020-06-18 15:19:58.577805,0.0156,0.0147,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-06-18 15:19:58.687005,0.1248,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0538,0.0782,0.0929,0.0635
2020-06-18 15:19:58.780605,0.2184,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0557,0.0811,0.0948,0.0665
2020-06-18 15:19:58.889805,0.3276,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0205,0.0342,0.0547,0.0802,0.0929,0.0655
2020-06-18 15:19:58.983405,0.4212,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0528,0.0772,0.088,0.0596
2020-06-18 15:19:59.092605,0.5304,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0518,0.0762,0.088,0.0596
2020-06-18 15:19:59.178605,0.6164,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0196,0.0342,0.0547,0.0792,0.0919,0.0645
2020-06-18 15:19:59.278605,0.7164,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0528,0.0762,0.088,0.0616
2020-06-18 15:19:59.378605,0.8164,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0508,0.0743,0.086,0.0577
2020-06-18 15:19:59.491805,0.9296,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0518,0.0762,0.088,0.0596
2020-06-18 15:19:59.585405,1.0232,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0196,0.0342,0.0538,0.0792,0.0909,0.0635
2020-06-18 15:19:59.679005,1.1168,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0518,0.0753,0.086,0.0587
2020-06-18 15:19:59.788205,1.226,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0518,0.0743,0.086,0.0577
2020-06-18 15:19:59.881805,1.3196,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0538,0.0792,0.0919,0.0645
2020-06-18 15:19:59.991005,1.4288,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0196,0.0352,0.0538,0.0792,0.0909,0.0635
2020-06-18 15:20:00.084605,1.5224,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0508,0.0743,0.085,0.0577
2020-06-18 15:20:00.179205,1.617,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0518,0.0753,0.087,0.0587
2020-06-18 15:20:00.278205,1.716,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0538,0.0782,0.0909,0.0626
2020-06-18 15:20:00.378205,1.816,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0538,0.0782,0.0899,0.0635
2020-06-18 15:20:00.485205,1.923,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0508,0.0733,0.0841,0.0577
2020-06-18 15:20:00.578805,2.0166,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0352,0.0518,0.0762,0.088,0.0606
2020-06-18 15:20:00.688005,2.1258,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0186,0.0362,0.0528,0.0743,0.085,0.0587
2020-06-18 15:20:00.781605,2.2194,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0538,0.0792,0.0909,0.0635
2020-06-18 15:20:00.890805,2.3286,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0508,0.0743,0.085,0.0587
2020-06-18 15:20:00.984405,2.4222,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0352,0.0528,0.0772,0.0899,0.0616
2020-06-18 15:20:01.078005,2.5158,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0352,0.0528,0.0772,0.0899,0.0616
2020-06-18 15:20:01.187205,2.625,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0508,0.0743,0.086,0.0587
2020-06-18 15:20:01.280805,2.7186,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0508,0.0733,0.085,0.0577
2020-06-18 15:20:01.390005,2.8278,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0508,0.0733,0.085,0.0577
2020-06-18 15:20:01.483605,2.9214,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0196,0.0342,0.0518,0.0743,0.085,0.0587
2020-06-18 15:20:01.592805,3.0306,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0352,0.0518,0.0762,0.088,0.0616
2020-06-18 15:20:01.686405,3.1242,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0352,0.0518,0.0762,0.088,0.0616
2020-06-18 15:20:01.780005,3.2178,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0538,0.0782,0.0899,0.0635
2020-06-18 15:20:01.889205,3.327,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0362,0.0538,0.0782,0.0899,0.0635
2020-06-18 15:20:01.982805,3.4206,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0528,0.0762,0.089,0.0626
2020-06-18 15:20:02.092005,3.5298,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0528,0.0772,0.0899,0.0635
2020-06-18 15:20:02.185605,3.6234,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0352,0.0518,0.0753,0.0899,0.0635
2020-06-18 15:20:02.279205,3.717,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0508,0.0733,0.0841,0.0577
2020-06-18 15:20:02.388405,3.8262,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0518,0.0753,0.086,0.0596
2020-06-18 15:20:02.482005,3.9198,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0352,0.0518,0.0762,0.0899,0.0626
2020-06-18 15:20:02.591205,4.029,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0332,0.0508,0.0733,0.0841,0.0567
2020-06-18 15:20:02.684805,4.1226,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0332,0.0508,0.0723,0.0841,0.0567
2020-06-18 15:20:02.778405,4.2162,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0518,0.0772,0.0899,0.0626
2020-06-18 15:20:02.887605,4.3254,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0196,0.0342,0.0538,0.0782,0.0909,0.0635
2020-06-18 15:20:02.981205,4.419,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0538,0.0782,0.0909,0.0635
2020-06-18 15:20:03.090405,4.5282,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0508,0.0743,0.085,0.0587
2020-06-18 15:20:03.184005,4.6218,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0186,0.0342,0.0528,0.0772,0.089,0.0626
2020-06-18 15:20:03.278005,4.7158,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0186,0.0342,0.0528,0.0772,0.089,0.0626
2020-06-18 15:20:03.387005,4.8248,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0342,0.0508,0.0733,0.0841,0.0577
2020-06-18 15:20:03.480605,4.9184,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0196,0.0352,0.0499,0.0723,0.0831,0.0567
