,0,1,2,3,4,5,6,7,8,9,10,11,12,13
585,2020-06-02 14:23:37.500305,58.6092,0.3431,0.3236,0.4936,0.3118,0.4467,0.4878,0.0,0.0,0.0723,0.2199,0.2434,0.3666
586,2020-06-02 14:23:37.593905,58.7028,0.3431,0.3255,0.4868,0.2933,0.4467,0.4878,0.0,0.0,0.0723,0.2199,0.2434,0.3666
587,2020-06-02 14:23:37.703105,58.812,0.2268,0.2102,0.4282,0.2366,0.4194,0.4311,0.0,0.2102,0.1339,0.1975,0.2454,0.3715
588,2020-06-02 14:23:37.796705,58.9056,0.217,0.2004,0.4194,0.2346,0.4164,0.433,0.0,0.2102,0.1339,0.1975,0.2454,0.3715
589,2020-06-02 14:23:37.905905,59.0148,0.2395,0.2072,0.4125,0.1691,0.4076,0.4086,0.0,0.2542,0.1975,0.2336,0.3372,0.4604
590,2020-06-02 14:23:37.999505,59.1084,0.0841,0.0606,0.4184,0.174,0.3715,0.1623,0.0,0.304,0.262,0.2825,0.3607,0.4712
591,2020-06-02 14:23:38.093105,59.202,0.1095,0.0938,0.4272,0.174,0.3715,0.1623,0.0,0.304,0.262,0.2825,0.3607,0.4712
592,2020-06-02 14:23:38.202305,59.3112,0.2991,0.2297,0.4291,0.175,0.3949,0.2444,0.0,0.2923,0.2561,0.2747,0.346,0.4448
593,2020-06-02 14:23:38.295905,59.4048,0.1994,0.2102,0.4839,0.3431,0.4653,0.4956,0.0,0.2669,0.2346,0.2287,0.3118,0.4125
594,2020-06-02 14:23:38.405105,59.514,0.1799,0.2092,0.4878,0.3607,0.4712,0.5034,0.0,0.2669,0.2346,0.2287,0.3118,0.4125
595,2020-06-02 14:23:38.498705,59.6076,0.2063,0.2307,0.5054,0.3695,0.4614,0.4907,0.0,0.1173,0.1838,0.2375,0.2825,0.3724
596,2020-06-02 14:23:38.592305,59.7012,0.216,0.2542,0.4976,0.3324,0.4585,0.4858,0.0,0.1075,0.176,0.2366,0.2708,0.3656
597,2020-06-02 14:23:38.701505,59.8104,0.1007,0.1241,0.4409,0.2962,0.435,0.4751,0.0,0.2796,0.2424,0.2356,0.2854,0.3812
598,2020-06-02 14:23:38.795105,59.904,0.1388,0.1085,0.4203,0.2551,0.4252,0.4399,0.0,0.2776,0.1984,0.2581,0.2942,0.4076
