timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-27 17:09:56.186226,0.0,-1,-1,-1,-1
2020-04-27 17:09:56.201826,0.0156,-1,-1,-1,-1
2020-04-27 17:09:56.217426,0.0312,0.7654,0.0,0.0,0.132
2020-04-27 17:09:56.233026,0.0468,0.7654,0.0,0.0,0.0596
2020-04-27 17:09:56.248626,0.0624,0.7664,0.0,0.0,0.0596
2020-04-27 17:09:56.248626,0.0624,0.7664,0.0,0.0,0.0596
2020-04-27 17:09:56.248626,0.0624,0.7664,0.0,0.0,0.0596
2020-04-27 17:09:56.264226,0.078,0.7664,0.0,0.0,0.0596
2020-04-27 17:09:56.264226,0.078,0.7664,0.0,0.0,0.0323
2020-04-27 17:09:56.279826,0.0936,0.7654,0.0,0.0,0.0323
2020-04-27 17:09:56.295426,0.1092,0.7654,0.0,0.0,0.0205
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.295426,0.1092,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.311026,0.1248,0.7664,0.0,0.0,0.0147
2020-04-27 17:09:56.311026,0.1248,0.7458,0.0,0.0,0.0147
2020-04-27 17:09:56.311026,0.1248,0.7458,0.0,0.0,0.0147
2020-04-27 17:09:56.326626,0.1404,0.7458,0.0,0.0,0.0147
2020-04-27 17:09:56.326626,0.1404,0.7458,0.0,0.0,0.0137
2020-04-27 17:09:56.326626,0.1404,0.7087,0.0,0.0,0.0137
2020-04-27 17:09:56.326626,0.1404,0.7087,0.0,0.0,0.0137
2020-04-27 17:09:56.342226,0.156,0.7087,0.0,0.0,0.0137
2020-04-27 17:09:56.342226,0.156,0.6413,0.0,0.0,0.0137
2020-04-27 17:09:56.357826,0.1716,0.5699,0.0,0.0,0.0137
2020-04-27 17:09:56.373426,0.1872,0.5699,0.0,0.0,0.0137
2020-04-27 17:09:56.389026,0.2028,0.5699,0.0,0.0,0.0137
2020-04-27 17:09:56.389026,0.2028,0.3763,0.0,0.0,0.0137
2020-04-27 17:09:56.404626,0.2184,0.3187,0.0,0.0,0.0137
2020-04-27 17:09:56.451426,0.2652,0.3187,0.0,0.0,0.0137
2020-04-27 17:09:56.482626,0.2964,0.2815,0.0,0.0,0.0127
2020-04-27 17:09:56.482626,0.2964,0.2815,0.0,0.0,0.0127
2020-04-27 17:09:56.482626,0.2964,0.2815,0.0,0.0,0.0127
2020-04-27 17:09:56.482626,0.2964,0.2815,0.0,0.0,0.0127
2020-04-27 17:09:56.482626,0.2964,0.2815,0.0,0.0,0.0127
2020-04-27 17:09:56.498226,0.312,0.2551,0.0,0.0,0.0127
2020-04-27 17:09:56.513826,0.3276,0.2551,0.0,0.0,0.0127
2020-04-27 17:09:56.545026,0.3588,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.545026,0.3588,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.545026,0.3588,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.560626,0.3744,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.576226,0.39,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.591826,0.4056,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.591826,0.4056,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.591826,0.4056,0.7566,0.0,0.0,0.0127
2020-04-27 17:09:56.607426,0.4212,0.7595,0.0,0.0,0.0127
2020-04-27 17:09:56.607426,0.4212,0.7595,0.0,0.0,0.0127
2020-04-27 17:09:56.623026,0.4368,0.7595,0.0,0.0,0.0127
2020-04-27 17:09:56.638626,0.4524,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0137
2020-04-27 17:09:56.654226,0.468,0.7654,0.0,0.0,0.0137
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0137
2020-04-27 17:09:56.654226,0.468,0.7654,0.0,0.0,0.0137
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.654226,0.468,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.669826,0.4836,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.669826,0.4836,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.669826,0.4836,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.685426,0.4992,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.685426,0.4992,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.685426,0.4992,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.701026,0.5148,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.701026,0.5148,0.7654,0.0,0.0,0.0127
2020-04-27 17:09:56.716626,0.5304,0.7654,0.0,0.0,0.0127
2020-04-27 17:09:56.732226,0.546,0.7654,0.0,0.0,0.0127
2020-04-27 17:09:56.732226,0.546,0.7654,0.0,0.0,0.0127
2020-04-27 17:09:56.747826,0.5616,0.7664,0.0,0.0,0.0127
2020-04-27 17:09:56.779026,0.5928,0.7654,0.0,0.0,0.0127
