timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11
2020-06-03 10:34:58.349421,0.1092,0.48,0.3724,0.4164,0.0899,0.5523,0.5455,0.0,0.2092,0.0528,0.1134,0.2082,0.3412
2020-06-03 10:34:58.443021,0.2028,0.4565,0.3597,0.437,0.1134,0.5327,0.5288,0.0,0.087,0.1026,0.1652,0.2424,0.3773
2020-06-03 10:34:58.552221,0.312,0.3245,0.2561,0.4066,0.1183,0.4467,0.4848,0.0,0.2639,0.2776,0.2395,0.3353,0.4418
2020-06-03 10:34:58.645821,0.4056,0.1642,0.2239,0.4076,0.1359,0.4203,0.477,0.1222,0.5034,0.4027,0.2962,0.3871,0.4731
2020-06-03 10:34:58.755021,0.5148,0.1584,0.1887,0.391,0.0772,0.3587,0.4457,0.2063,0.5572,0.4184,0.3099,0.4018,0.5005
2020-06-03 10:34:58.848621,0.6084,0.131,0.1525,0.3832,0.0362,0.3245,0.3842,0.2326,0.565,0.4047,0.2893,0.4115,0.5132
2020-06-03 10:34:58.942221,0.702,0.1613,0.1808,0.4018,0.0479,0.3392,0.391,0.2307,0.5611,0.3275,0.26,0.4174,0.5327
2020-06-03 10:34:59.051421,0.8112,0.088,0.13,0.4135,0.0635,0.346,0.4027,0.2141,0.563,0.3177,0.2776,0.4242,0.5406
2020-06-03 10:34:59.145021,0.9048,0.0,0.0714,0.4379,0.1202,0.3666,0.4252,0.2023,0.5503,0.2571,0.2542,0.4047,0.5269
2020-06-03 10:34:59.254221,1.014,0.1672,0.2141,0.4888,0.176,0.4575,0.4721,0.172,0.5083,0.0831,0.1945,0.3255,0.4604
2020-06-03 10:34:59.347821,1.1076,0.3333,0.2805,0.5024,0.2043,0.5259,0.5132,0.0899,0.347,0.0733,0.1681,0.2805,0.4164
