timestamp,interval(s),volt_0,volt_1
2020-06-29 13:49:14.869855,6.8016,0.0147,0.0
2020-06-29 13:49:14.979055,6.9108,0.0156,0.0
2020-06-29 13:49:15.072655,7.0044,0.0147,0.0
2020-06-29 13:49:15.181855,7.1136,0.0147,0.0
2020-06-29 13:49:15.275455,7.2072,0.0147,0.0
2020-06-29 13:49:15.369055,7.3008,0.0147,0.0
2020-06-29 13:49:15.478255,7.41,0.0147,0.0
2020-06-29 13:49:15.571855,7.5036,0.0147,0.0
2020-06-29 13:49:15.681055,7.6128,0.0147,0.0
2020-06-29 13:49:15.774655,7.7064,0.0147,0.0
2020-06-29 13:49:15.883855,7.8156,0.0137,0.0
2020-06-29 13:49:15.977455,7.9092,0.0147,0.0
2020-06-29 13:49:16.071055,8.0028,0.0147,0.0
2020-06-29 13:49:16.180255,8.112,0.0147,0.0
2020-06-29 13:49:16.273855,8.2056,0.0137,0.0
2020-06-29 13:49:16.383055,8.3148,0.0147,0.0
2020-06-29 13:49:16.476655,8.4084,0.0147,0.0
2020-06-29 13:49:16.570255,8.502,0.0147,0.0
2020-06-29 13:49:16.679455,8.6112,0.0147,0.0
2020-06-29 13:49:16.773055,8.7048,0.0147,0.0
2020-06-29 13:49:16.882255,8.814,0.0147,0.0
2020-06-29 13:49:16.975855,8.9076,0.0147,0.0
2020-06-29 13:49:17.069455,9.0012,0.0147,0.0
2020-06-29 13:49:17.178655,9.1104,0.0147,0.0
2020-06-29 13:49:17.272255,9.204,0.0147,0.0
2020-06-29 13:49:17.381455,9.3132,0.0137,0.0
2020-06-29 13:49:17.475055,9.4068,0.0137,0.0
2020-06-29 13:49:17.584255,9.516,0.0147,0.0
2020-06-29 13:49:17.677855,9.6096,0.0147,0.0
2020-06-29 13:49:17.771455,9.7032,0.0137,0.0
2020-06-29 13:49:17.880655,9.8124,0.0156,0.0
2020-06-29 13:49:17.974255,9.906,0.0137,0.0
2020-06-29 13:49:18.083455,10.0152,0.0147,0.0
2020-06-29 13:49:18.177055,10.1088,0.0147,0.0
2020-06-29 13:49:18.270655,10.2024,0.0137,0.0
2020-06-29 13:49:18.379855,10.3116,0.0147,0.0
2020-06-29 13:49:18.473455,10.4052,0.0147,0.0
2020-06-29 13:49:18.582655,10.5144,0.0137,0.0
2020-06-29 13:49:18.676255,10.608,0.0147,0.0
2020-06-29 13:49:18.769855,10.7016,0.0137,0.0
2020-06-29 13:49:18.879055,10.8108,0.0147,0.0
2020-06-29 13:49:18.972655,10.9044,0.0147,0.0
2020-06-29 13:49:19.081855,11.0136,0.0137,0.0
2020-06-29 13:49:19.175455,11.1072,0.0147,0.0
2020-06-29 13:49:19.269055,11.2008,0.0137,0.0
2020-06-29 13:49:19.378255,11.31,0.0147,0.0
2020-06-29 13:49:19.471855,11.4036,0.0147,0.0
2020-06-29 13:49:19.581055,11.5128,0.0147,0.0
2020-06-29 13:49:19.674655,11.6064,0.0147,0.0
2020-06-29 13:49:19.783855,11.7156,0.0147,0.0
2020-06-29 13:49:19.877455,11.8092,0.0137,0.0
2020-06-29 13:49:19.971055,11.9028,0.0137,0.0
2020-06-29 13:49:20.080255,12.012,0.0137,0.0
2020-06-29 13:49:20.173855,12.1056,0.0147,0.0
2020-06-29 13:49:20.283055,12.2148,0.0137,0.0
2020-06-29 13:49:20.376655,12.3084,0.0137,0.0
2020-06-29 13:49:20.470255,12.402,0.0147,0.0
2020-06-29 13:49:20.579455,12.5112,0.0147,0.0
2020-06-29 13:49:20.673055,12.6048,0.0147,0.0
2020-06-29 13:49:20.782255,12.714,0.0147,0.0
2020-06-29 13:49:20.875855,12.8076,0.0137,0.0
2020-06-29 13:49:20.969455,12.9012,0.0137,0.0
2020-06-29 13:49:21.078655,13.0104,0.0137,0.0
2020-06-29 13:49:21.172255,13.104,0.0147,0.0
2020-06-29 13:49:21.281455,13.2132,0.0147,0.0
2020-06-29 13:49:21.375055,13.3068,0.0147,0.0
2020-06-29 13:49:21.468655,13.4004,0.0147,0.0
2020-06-29 13:49:21.577855,13.5096,0.0147,0.0
2020-06-29 13:49:21.671455,13.6032,0.0147,0.0
2020-06-29 13:49:21.780655,13.7124,0.0147,0.0
2020-06-29 13:49:21.874255,13.806,0.0147,0.0
2020-06-29 13:49:21.983455,13.9152,0.0147,0.0
2020-06-29 13:49:22.077055,14.0088,0.0147,0.0
2020-06-29 13:49:22.170655,14.1024,0.0147,0.0
2020-06-29 13:49:22.279855,14.2116,0.0147,0.0
2020-06-29 13:49:22.373455,14.3052,0.0147,0.0
2020-06-29 13:49:22.482655,14.4144,0.0147,0.0
2020-06-29 13:49:22.576255,14.508,0.0147,0.0
2020-06-29 13:49:22.669855,14.6016,0.0147,0.0
2020-06-29 13:49:22.779055,14.7108,0.0147,0.0
2020-06-29 13:49:22.872655,14.8044,0.0147,0.0
2020-06-29 13:49:22.981855,14.9136,0.0137,0.0
2020-06-29 13:49:23.075455,15.0072,0.0147,0.0
2020-06-29 13:49:23.169055,15.1008,0.0147,0.0
2020-06-29 13:49:23.278255,15.21,0.0147,0.0
2020-06-29 13:49:23.371855,15.3036,0.0147,0.0
2020-06-29 13:49:23.481055,15.4128,0.0147,0.0
2020-06-29 13:49:23.574655,15.5064,0.0147,0.0
2020-06-29 13:49:23.683855,15.6156,0.0147,0.0
2020-06-29 13:49:23.777455,15.7092,0.0147,0.0
2020-06-29 13:49:23.871055,15.8028,0.0147,0.0
2020-06-29 13:49:23.980255,15.912,0.0147,0.0
2020-06-29 13:49:24.073855,16.0056,0.0147,0.0
2020-06-29 13:49:24.183055,16.1148,0.0147,0.0
2020-06-29 13:49:24.276655,16.2084,0.0147,0.0
2020-06-29 13:49:24.370255,16.302,0.0147,0.0
2020-06-29 13:49:24.479455,16.4112,0.0137,0.0
2020-06-29 13:49:24.573055,16.5048,0.0147,0.0
2020-06-29 13:49:24.682255,16.614,0.0147,0.0
2020-06-29 13:49:24.775855,16.7076,0.0137,0.0
2020-06-29 13:49:24.869455,16.8012,0.0147,0.0
2020-06-29 13:49:24.978655,16.9104,0.0147,0.0
2020-06-29 13:49:25.072255,17.004,0.0137,0.0
2020-06-29 13:49:25.181455,17.1132,0.0147,0.0
2020-06-29 13:49:25.275055,17.2068,0.0156,0.0
2020-06-29 13:49:25.368655,17.3004,0.0147,0.0
2020-06-29 13:49:25.477855,17.4096,0.0147,0.0
2020-06-29 13:49:25.571455,17.5032,0.0147,0.0
2020-06-29 13:49:25.680655,17.6124,0.0147,0.0
2020-06-29 13:49:25.774255,17.706,0.0147,0.0
2020-06-29 13:49:25.883455,17.8152,0.0147,0.0
2020-06-29 13:49:25.977055,17.9088,0.0137,0.0
2020-06-29 13:49:26.070655,18.0024,0.0147,0.0
2020-06-29 13:49:26.179855,18.1116,0.0147,0.0
2020-06-29 13:49:26.273455,18.2052,0.0147,0.0
2020-06-29 13:49:26.382655,18.3144,0.0147,0.0
2020-06-29 13:49:26.476255,18.408,0.0147,0.0
2020-06-29 13:49:26.569855,18.5016,0.0147,0.0
2020-06-29 13:49:26.679055,18.6108,0.0147,0.0
2020-06-29 13:49:26.772655,18.7044,0.0137,0.0
2020-06-29 13:49:26.881855,18.8136,0.0147,0.0
2020-06-29 13:49:26.975455,18.9072,0.0137,0.0
2020-06-29 13:49:27.069055,19.0008,0.0147,0.0
2020-06-29 13:49:27.178255,19.11,0.0147,0.0
2020-06-29 13:49:27.271855,19.2036,0.0137,0.0
