timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11,volt_12,volt_13,volt_14,volt_15
2020-06-10 15:03:17.212865,0.021,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0362,0.0,0.0176,0.0332,0.0958,0.1593,0.2454,0.1681
2020-06-10 15:03:17.232865,0.041,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0293,0.0,0.0186,0.0352,0.0665,0.1124,0.1427,0.1056
2020-06-10 15:03:17.252865,0.061,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0235,0.0,0.0176,0.0352,0.0665,0.1124,0.1427,0.1056
2020-06-10 15:03:17.272865,0.081,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0205,0.0,0.0186,0.0352,0.0528,0.0792,0.1144,0.0841
2020-06-10 15:03:17.292865,0.101,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0196,0.0,0.0196,0.0352,0.0538,0.0792,0.0958,0.0714
2020-06-10 15:03:17.312865,0.121,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0196,0.0,0.0166,0.0352,0.0547,0.0792,0.0938,0.0694
2020-06-10 15:03:17.332865,0.141,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0196,0.0,0.0196,0.0342,0.0547,0.0792,0.0929,0.0684
2020-06-10 15:03:17.352865,0.161,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0186,0.0,0.0196,0.0342,0.0547,0.0782,0.0919,0.0665
2020-06-10 15:03:17.372865,0.181,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0166,0.0,0.0186,0.0352,0.0528,0.0762,0.088,0.0626
2020-06-10 15:03:17.393865,0.202,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0156,0.0,0.0176,0.0352,0.0508,0.0733,0.085,0.0596
2020-06-10 15:03:17.413865,0.222,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0166,0.0,0.0176,0.0352,0.0528,0.0743,0.085,0.0606
