timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7
2020-05-22 17:45:30.170982,2.4648,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.217782,2.5116,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.264582,2.5584,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.311382,2.6052,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.358182,2.652,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.420582,2.7144,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.467382,2.7612,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.514182,2.808,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.560982,2.8548,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.607782,2.9016,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.670182,2.964,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.716982,3.0108,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.763782,3.0576,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.810582,3.1044,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.857382,3.1512,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.919782,3.2136,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:30.966582,3.2604,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.013382,3.3072,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.060182,3.354,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.122582,3.4164,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.169382,3.4632,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.216182,3.51,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.262982,3.5568,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.309782,3.6036,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.372182,3.666,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.418982,3.7128,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.465782,3.7596,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.512582,3.8064,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.559382,3.8532,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.621782,3.9156,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.668582,3.9624,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.715382,4.0092,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.762182,4.056,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.808982,4.1028,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.871382,4.1652,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.918182,4.212,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:31.964982,4.2588,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.011782,4.3056,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.058582,4.3524,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.120982,4.4148,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.167782,4.4616,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.214582,4.5084,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.261382,4.5552,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.308182,4.602,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.370582,4.6644,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.417382,4.7112,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.464182,4.758,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.510982,4.8048,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.557782,4.8516,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.620182,4.914,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.666982,4.9608,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.713782,5.0076,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.760582,5.0544,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.807382,5.1012,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.869782,5.1636,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.916582,5.2104,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:32.963382,5.2572,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.010182,5.304,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.072582,5.3664,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.119382,5.4132,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.166182,5.46,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.212982,5.5068,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.259782,5.5536,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.322182,5.616,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.368982,5.6628,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.415782,5.7096,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.462582,5.7564,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.509382,5.8032,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.571782,5.8656,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.618582,5.9124,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.665382,5.9592,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.712182,6.006,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.758982,6.0528,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.821382,6.1152,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.868182,6.162,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.914982,6.2088,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:33.961782,6.2556,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.008582,6.3024,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.070982,6.3648,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.117782,6.4116,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.164582,6.4584,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.211382,6.5052,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.258182,6.552,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.320582,6.6144,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.367382,6.6612,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.414182,6.708,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.460982,6.7548,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.507782,6.8016,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.570182,6.864,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.616982,6.9108,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.663782,6.9576,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.710582,7.0044,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.757382,7.0512,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.819782,7.1136,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.866582,7.1604,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.913382,7.2072,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:34.960182,7.254,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.022582,7.3164,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.069382,7.3632,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.116182,7.41,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.162982,7.4568,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.209782,7.5036,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.272182,7.566,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.318982,7.6128,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.365782,7.6596,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.412582,7.7064,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.459382,7.7532,0.0,0.0,0.0147,0.0,0.0,0.0,0.0508,0.0
2020-05-22 17:45:35.521782,7.8156,0.0,0.0,0.0147,0.0,0.0,0.0,0.3021,0.0
2020-05-22 17:45:35.568582,7.8624,0.0,0.0,0.0156,0.0,0.0,0.0,0.3803,0.0
2020-05-22 17:45:35.615382,7.9092,0.0,0.0,0.0147,0.0,0.0,0.0,0.4858,0.0
2020-05-22 17:45:35.662182,7.956,0.0,0.0,0.0156,0.0,0.0,0.0,0.5386,0.0
2020-05-22 17:45:35.708982,8.0028,0.0,0.0,0.0147,0.0,0.0,0.0,0.4653,0.0
2020-05-22 17:45:35.771382,8.0652,0.0,0.0,0.0156,0.0,0.0,0.0,0.2219,0.0
2020-05-22 17:45:35.818182,8.112,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.864982,8.1588,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.911782,8.2056,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:35.958582,8.2524,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.020982,8.3148,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.067782,8.3616,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.114582,8.4084,0.0,0.0,0.0147,0.0,0.0,0.0,0.0362,0.0
2020-05-22 17:45:36.161382,8.4552,0.0,0.0,0.0156,0.0,0.0,0.0,0.0362,0.0
2020-05-22 17:45:36.208182,8.502,0.0,0.0,0.0166,0.0,0.0,0.0,0.1457,0.0
2020-05-22 17:45:36.270582,8.5644,0.0,0.0,0.0156,0.0,0.0,0.0,0.567,0.0
2020-05-22 17:45:36.317382,8.6112,0.0,0.0,0.0156,0.0,0.0,0.0,0.567,0.0
2020-05-22 17:45:36.364182,8.658,0.0,0.0,0.0156,0.0,0.0,0.0,0.5934,0.0
2020-05-22 17:45:36.410982,8.7048,0.0,0.0,0.0156,0.0,0.0,0.0,0.6452,0.0
2020-05-22 17:45:36.457782,8.7516,0.0,0.0,0.0156,0.0,0.0,0.0,0.6227,0.0
2020-05-22 17:45:36.520182,8.814,0.0,0.0,0.0156,0.0,0.0,0.0,0.5709,0.0
2020-05-22 17:45:36.566982,8.8608,0.0,0.0,0.0156,0.0,0.0,0.0,0.4154,0.0
2020-05-22 17:45:36.613782,8.9076,0.0,0.0,0.0147,0.0,0.0,0.0,0.0078,0.0
2020-05-22 17:45:36.660582,8.9544,0.0,0.0,0.0156,0.0,0.0,0.0,0.0078,0.0
2020-05-22 17:45:36.707382,9.0012,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.769782,9.0636,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.816582,9.1104,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.863382,9.1572,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.910182,9.204,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:36.972582,9.2664,0.0,0.0,0.0156,0.0,0.0,0.0,0.1613,0.0
2020-05-22 17:45:37.019382,9.3132,0.0,0.0,0.0156,0.0,0.0,0.0,0.2366,0.0
2020-05-22 17:45:37.066182,9.36,0.0,0.0,0.0156,0.0,0.0,0.0,0.3216,0.0
2020-05-22 17:45:37.112982,9.4068,0.0,0.0,0.0147,0.0,0.0,0.0,0.5885,0.0
2020-05-22 17:45:37.159782,9.4536,0.0,0.0,0.0156,0.0,0.0,0.0,0.6158,0.0
2020-05-22 17:45:37.222182,9.516,0.0,0.0,0.0156,0.0,0.0,0.0,0.6354,0.0
2020-05-22 17:45:37.268982,9.5628,0.0,0.0,0.0156,0.0,0.0,0.0,0.6676,0.0
2020-05-22 17:45:37.315782,9.6096,0.0,0.0,0.0156,0.0,0.0,0.0,0.5748,0.0
2020-05-22 17:45:37.362582,9.6564,0.0,0.0,0.0156,0.0,0.0,0.0,0.5748,0.0
2020-05-22 17:45:37.409382,9.7032,0.0,0.0,0.0156,0.0,0.0,0.0,0.5337,0.0
2020-05-22 17:45:37.471782,9.7656,0.0,0.0,0.0156,0.0,0.0,0.0,0.1857,0.0
2020-05-22 17:45:37.518582,9.8124,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:37.565382,9.8592,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:37.612182,9.906,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:37.658982,9.9528,0.0,0.0,0.0156,0.0,0.0,0.0,0.1339,0.0
2020-05-22 17:45:37.721382,10.0152,0.0,0.0,0.0156,0.0,0.0,0.0,0.1906,0.0
2020-05-22 17:45:37.768182,10.062,0.0,0.0,0.0147,0.0,0.0,0.0,0.2942,0.0
2020-05-22 17:45:37.814982,10.1088,0.0,0.0,0.0156,0.0,0.0,0.0,0.4907,0.0
2020-05-22 17:45:37.861782,10.1556,0.0,0.0,0.0156,0.0,0.0,0.0,0.4907,0.0
2020-05-22 17:45:37.908582,10.2024,0.0,0.0,0.0156,0.0,0.0,0.0,0.5846,0.0
2020-05-22 17:45:37.970982,10.2648,0.0,0.0,0.0156,0.0,0.0,0.0,0.6461,0.0
2020-05-22 17:45:38.017782,10.3116,0.0,0.0,0.0147,0.0,0.0,0.0,0.6461,0.0
2020-05-22 17:45:38.064582,10.3584,0.0,0.0,0.0156,0.0,0.0,0.0,0.6452,0.0
2020-05-22 17:45:38.111382,10.4052,0.0,0.0,0.0156,0.0,0.0,0.0,0.5044,0.0
2020-05-22 17:45:38.158182,10.452,0.0,0.0,0.0156,0.0,0.0,0.0,0.4506,0.0
2020-05-22 17:45:38.220582,10.5144,0.0,0.0,0.0156,0.0,0.0,0.0,0.391,0.0
2020-05-22 17:45:38.267382,10.5612,0.0,0.0,0.0156,0.0,0.0,0.0,0.2483,0.0
2020-05-22 17:45:38.314182,10.608,0.0,0.0,0.0147,0.0,0.0,0.0,0.1134,0.0
2020-05-22 17:45:38.360982,10.6548,0.0,0.0,0.0156,0.0,0.0,0.0,0.1134,0.0
2020-05-22 17:45:38.407782,10.7016,0.0,0.0,0.0156,0.0,0.0,0.0,0.1975,0.0
2020-05-22 17:45:38.470182,10.764,0.0,0.0,0.0156,0.0,0.0,0.0,0.3441,0.0
2020-05-22 17:45:38.516982,10.8108,0.0,0.0,0.0156,0.0,0.0,0.0,0.3441,0.0
2020-05-22 17:45:38.563782,10.8576,0.0,0.0,0.0156,0.0,0.0,0.0,0.4301,0.0
2020-05-22 17:45:38.610582,10.9044,0.0,0.0,0.0156,0.0,0.0,0.0,0.5816,0.0
2020-05-22 17:45:38.657382,10.9512,0.0,0.0,0.0147,0.0,0.0,0.0,0.6031,0.0
2020-05-22 17:45:38.719782,11.0136,0.0,0.0,0.0166,0.0,0.0,0.0,0.6276,0.0
2020-05-22 17:45:38.766582,11.0604,0.0,0.0,0.0147,0.0,0.0,0.0,0.6618,0.0
2020-05-22 17:45:38.813382,11.1072,0.0,0.0,0.0156,0.0,0.0,0.0,0.6598,0.0
2020-05-22 17:45:38.860182,11.154,0.0,0.0,0.0166,0.0,0.0,0.0,0.6461,0.0
2020-05-22 17:45:38.922582,11.2164,0.0,0.0,0.0156,0.0,0.0,0.0,0.4526,0.0
2020-05-22 17:45:38.969382,11.2632,0.0,0.0,0.0147,0.0,0.0,0.0,0.3978,0.0
2020-05-22 17:45:39.016182,11.31,0.0,0.0,0.0147,0.0,0.0,0.0,0.3412,0.0
2020-05-22 17:45:39.062982,11.3568,0.0,0.0,0.0156,0.0,0.0,0.0,0.0997,0.0
2020-05-22 17:45:39.109782,11.4036,0.0,0.0,0.0156,0.0,0.0,0.0,0.089,0.0
2020-05-22 17:45:39.172182,11.466,0.0,0.0,0.0156,0.0,0.0,0.0,0.0362,0.0
2020-05-22 17:45:39.218982,11.5128,0.0,0.0,0.0156,0.0,0.0,0.0,0.0978,0.0
2020-05-22 17:45:39.265782,11.5596,0.0,0.0,0.0147,0.0,0.0,0.0,0.1075,0.0
2020-05-22 17:45:39.312582,11.6064,0.0,0.0,0.0156,0.0,0.0,0.0,0.1232,0.0
2020-05-22 17:45:39.359382,11.6532,0.0,0.0,0.0156,0.0,0.0,0.0,0.1417,0.0
2020-05-22 17:45:39.421782,11.7156,0.0,0.0,0.0147,0.0,0.0,0.0,0.4086,0.0
2020-05-22 17:45:39.468582,11.7624,0.0,0.0,0.0147,0.0,0.0,0.0,0.4956,0.0
2020-05-22 17:45:39.515382,11.8092,0.0,0.0,0.0147,0.0,0.0,0.0,0.5367,0.0
2020-05-22 17:45:39.562182,11.856,0.0,0.0,0.0156,0.0,0.0,0.0,0.5914,0.0
2020-05-22 17:45:39.608982,11.9028,0.0,0.0,0.0156,0.0,0.0,0.0,0.6041,0.0
2020-05-22 17:45:39.671382,11.9652,0.0,0.0,0.0147,0.0,0.0,0.0,0.6344,0.0
2020-05-22 17:45:39.718182,12.012,0.0,0.0,0.0156,0.0,0.0,0.0,0.6364,0.0
2020-05-22 17:45:39.764982,12.0588,0.0,0.0,0.0156,0.0,0.0,0.0,0.6373,0.0
2020-05-22 17:45:39.811782,12.1056,0.0,0.0,0.0156,0.0,0.0,0.0,0.6413,0.0
2020-05-22 17:45:39.858582,12.1524,0.0,0.0,0.0156,0.0,0.0,0.0,0.6471,0.0
2020-05-22 17:45:39.920982,12.2148,0.0,0.0,0.0156,0.0,0.0,0.0,0.6471,0.0
2020-05-22 17:45:39.967782,12.2616,0.0,0.0,0.0147,0.0,0.0,0.0,0.6491,0.0
2020-05-22 17:45:40.014582,12.3084,0.0,0.0,0.0147,0.0,0.0,0.0,0.65,0.0
2020-05-22 17:45:40.061382,12.3552,0.0,0.0,0.0147,0.0,0.0,0.0,0.65,0.0
2020-05-22 17:45:40.108182,12.402,0.0,0.0,0.0147,0.0,0.0,0.0,0.65,0.0
2020-05-22 17:45:40.170582,12.4644,0.0,0.0,0.0156,0.0,0.0,0.0,0.651,0.0
2020-05-22 17:45:40.217382,12.5112,0.0,0.0,0.0147,0.0,0.0,0.0,0.65,0.0
2020-05-22 17:45:40.264182,12.558,0.0,0.0,0.0147,0.0,0.0,0.0,0.65,0.0
2020-05-22 17:45:40.310982,12.6048,0.0,0.0,0.0156,0.0,0.0,0.0,0.651,0.0
2020-05-22 17:45:40.357782,12.6516,0.0,0.0,0.0147,0.0,0.0,0.0,0.6491,0.0
2020-05-22 17:45:40.420182,12.714,0.0,0.0,0.0156,0.0,0.0,0.0,0.6491,0.0
2020-05-22 17:45:40.466982,12.7608,0.0,0.0,0.0156,0.0,0.0,0.0,0.6178,0.0
2020-05-22 17:45:40.513782,12.8076,0.0,0.0,0.0156,0.0,0.0,0.0,0.5132,0.0
