timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5
2020-05-25 13:43:33.131651,0.0624,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.178451,0.1092,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.225251,0.156,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.272051,0.2028,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.334451,0.2652,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.381251,0.312,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.428051,0.3588,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.474851,0.4056,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.521651,0.4524,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.584051,0.5148,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.630851,0.5616,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.677651,0.6084,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.724451,0.6552,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.771251,0.702,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.833651,0.7644,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.880451,0.8112,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.927251,0.858,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:33.974051,0.9048,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.020851,0.9516,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.083251,1.014,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.130051,1.0608,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.176851,1.1076,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.223651,1.1544,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.270451,1.2012,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.332851,1.2636,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.379651,1.3104,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.426451,1.3572,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.473251,1.404,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.520051,1.4508,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.582451,1.5132,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.629251,1.56,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.676051,1.6068,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.722851,1.6536,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.785251,1.716,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.832051,1.7628,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.878851,1.8096,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.925651,1.8564,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:34.972451,1.9032,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.034851,1.9656,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.081651,2.0124,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.128451,2.0592,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.175251,2.106,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.222051,2.1528,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.284451,2.2152,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.331251,2.262,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.378051,2.3088,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.424851,2.3556,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.471651,2.4024,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.534051,2.4648,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.580851,2.5116,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.627651,2.5584,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.674451,2.6052,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.721251,2.652,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.783651,2.7144,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.830451,2.7612,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.877251,2.808,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.924051,2.8548,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:35.970851,2.9016,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.033251,2.964,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.080051,3.0108,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.126851,3.0576,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.173651,3.1044,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.220451,3.1512,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.282851,3.2136,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.329651,3.2604,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.376451,3.3072,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.423251,3.354,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.485651,3.4164,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25 13:43:36.532451,3.4632,0.0,0.0,0.0,0.0,0.0,0.0
