timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-27 17:02:33.714423,0.0156,-1,-1,-1,-1
2020-04-27 17:02:33.808023,0.1092,0.7087,0.0,0.0,0.0166
2020-04-27 17:02:33.901623,0.2028,0.7283,0.0,0.0,0.0137
2020-04-27 17:02:33.995223,0.2964,0.6833,0.0,0.0,0.0127
2020-04-27 17:02:34.088823,0.39,0.2297,0.0,0.0,0.0137
2020-04-27 17:02:34.182423,0.4836,0.1593,0.0,0.0,0.0137
2020-04-27 17:02:34.276023,0.5772,0.6618,0.0,0.0,0.0137
2020-04-27 17:02:34.369623,0.6708,0.7097,0.0,0.0,0.0137
2020-04-27 17:02:34.463223,0.7644,0.7165,0.0,0.0,0.0137
2020-04-27 17:02:34.588023,0.8892,0.6843,0.0,0.0,0.0137
2020-04-27 17:02:34.712823,1.014,0.1241,0.0,0.0,0.0137
2020-04-27 17:02:34.806423,1.1076,0.6373,0.0,0.0,0.0127
2020-04-27 17:02:34.900023,1.2012,0.7038,0.0,0.0,0.0137
2020-04-27 17:02:34.993623,1.2948,0.7185,0.0,0.0,0.0127
2020-04-27 17:02:35.087223,1.3884,0.6891,0.0,0.0,0.0127
2020-04-27 17:02:35.196423,1.4976,0.6041,0.0,0.0,0.0127
2020-04-27 17:02:35.290023,1.5912,0.173,0.0,0.0,0.0137
2020-04-27 17:02:35.383623,1.6848,0.1124,0.0,0.0,0.0127
2020-04-27 17:02:35.477223,1.7784,0.651,0.0,0.0,0.0127
2020-04-27 17:02:35.570823,1.872,0.7058,0.0,0.0,0.0137
2020-04-27 17:02:35.664423,1.9656,0.7067,0.0,0.0,0.0127
2020-04-27 17:02:35.758023,2.0592,0.6999,0.0,0.0,0.0127
2020-04-27 17:02:35.851623,2.1528,0.5425,0.0,0.0,0.0137
2020-04-27 17:02:35.945223,2.2464,0.1163,0.0,0.0,0.0137
2020-04-27 17:02:36.038823,2.34,0.089,0.0,0.0,0.0127
2020-04-27 17:02:36.132423,2.4336,0.5503,0.0,0.0,0.0137
2020-04-27 17:02:36.226023,2.5272,0.6999,0.0,0.0,0.0137
2020-04-27 17:02:36.319623,2.6208,0.695,0.0,0.0,0.0127
2020-04-27 17:02:36.413223,2.7144,0.6901,0.0,0.0,0.0127
2020-04-27 17:02:36.522423,2.8236,0.5464,0.0,0.0,0.0137
2020-04-27 17:02:36.616023,2.9172,0.1241,0.0,0.0,0.0127
2020-04-27 17:02:36.709623,3.0108,0.0968,0.0,0.0,0.0127
2020-04-27 17:02:36.803223,3.1044,0.696,0.0,0.0,0.0127
2020-04-27 17:02:36.896823,3.198,0.7155,0.0,0.0,0.0127
2020-04-27 17:02:36.990423,3.2916,0.7038,0.0,0.0,0.0127
2020-04-27 17:02:37.084023,3.3852,0.6921,0.0,0.0,0.0137
2020-04-27 17:02:37.177623,3.4788,0.6608,0.0,0.0,0.0127
2020-04-27 17:02:37.286823,3.588,0.1857,0.0,0.0,0.0127
2020-04-27 17:02:37.380423,3.6816,0.2102,0.0,0.0,0.0127
2020-04-27 17:02:37.489623,3.7908,0.7038,0.0,0.0,0.0127
2020-04-27 17:02:37.598823,3.9,0.7077,0.0,0.0,0.0137
2020-04-27 17:02:37.692423,3.9936,0.6911,0.0,0.0,0.0127
2020-04-27 17:02:37.786023,4.0872,0.6852,0.0,0.0,0.0127
2020-04-27 17:02:37.879623,4.1808,0.5591,0.0,0.0,0.0127
2020-04-27 17:02:37.973223,4.2744,0.2121,0.0,0.0,0.0127
2020-04-27 17:02:38.066823,4.368,0.1613,0.0,0.0,0.0127
2020-04-27 17:02:38.160423,4.4616,0.219,0.0,0.0,0.0137
2020-04-27 17:02:38.254023,4.5552,0.7009,0.0,0.0,0.0137
2020-04-27 17:02:38.363223,4.6644,0.7097,0.0,0.0,0.0127
2020-04-27 17:02:38.456823,4.758,0.6901,0.0,0.0,0.0127
2020-04-27 17:02:38.550423,4.8516,0.6393,0.0,0.0,0.0137
2020-04-27 17:02:38.644023,4.9452,0.2131,0.0,0.0,0.0137
2020-04-27 17:02:38.737623,5.0388,0.1271,0.0,0.0,0.0117
2020-04-27 17:02:38.831223,5.1324,0.6442,0.0,0.0,0.0137
2020-04-27 17:02:38.924823,5.226,0.6901,0.0,0.0,0.0137
2020-04-27 17:02:39.018423,5.3196,0.696,0.0,0.0,0.0127
2020-04-27 17:02:39.112023,5.4132,0.7146,0.0,0.0,0.0137
2020-04-27 17:02:39.205623,5.5068,0.6813,0.0,0.0,0.0137
2020-04-27 17:02:39.299223,5.6004,0.6403,0.0,0.0,0.0127
2020-04-27 17:02:39.408423,5.7096,0.3627,0.0,0.0,0.0127
2020-04-27 17:02:39.502023,5.8032,0.132,0.0,0.0,0.0127
2020-04-27 17:02:39.595623,5.8968,0.6755,0.0,0.0,0.0137
2020-04-27 17:02:39.689223,5.9904,0.7126,0.0,0.0,0.0127
2020-04-27 17:02:39.782823,6.084,0.7165,0.0,0.0,0.0137
2020-04-27 17:02:39.892023,6.1932,0.6862,0.0,0.0,0.0137
2020-04-27 17:02:39.985623,6.2868,0.6422,0.0,0.0,0.0137
2020-04-27 17:02:40.079223,6.3804,0.2239,0.0,0.0,0.0127
2020-04-27 17:02:40.172823,6.474,0.1202,0.0,0.0,0.0137
2020-04-27 17:02:40.266423,6.5676,0.3109,0.0,0.0,0.0137
2020-04-27 17:02:40.360023,6.6612,0.6706,0.0,0.0,0.0127
2020-04-27 17:02:40.453623,6.7548,0.696,0.0,0.0,0.0127
2020-04-27 17:02:40.547223,6.8484,0.6852,0.0,0.0,0.0137
2020-04-27 17:02:40.640823,6.942,0.6667,0.0,0.0,0.0127
2020-04-27 17:02:40.734423,7.0356,0.4858,0.0,0.0,0.0127
2020-04-27 17:02:40.828023,7.1292,0.216,0.0,0.0,0.0137
2020-04-27 17:02:40.921623,7.2228,0.0987,0.0,0.0,0.0137
2020-04-27 17:02:41.015223,7.3164,0.6393,0.0,0.0,0.0127
2020-04-27 17:02:41.108823,7.41,0.6872,0.0,0.0,0.0137
2020-04-27 17:02:41.202423,7.5036,0.6794,0.0,0.0,0.0137
2020-04-27 17:02:41.311623,7.6128,0.6637,0.0,0.0,0.0127
2020-04-27 17:02:41.420823,7.722,0.3245,0.0,0.0,0.0127
2020-04-27 17:02:41.514423,7.8156,0.219,0.0,0.0,0.0127
2020-04-27 17:02:41.608023,7.9092,0.1984,0.0,0.0,0.0137
2020-04-27 17:02:41.701623,8.0028,0.6051,0.0,0.0,0.0137
