timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-27 17:03:06.614823,0.0,-1,-1,-1,-1
2020-04-27 17:03:06.724023,0.1092,0.7185,-1,-1,-1
2020-04-27 17:03:06.817623,0.2028,0.7253,0.0,0.0,0.131
2020-04-27 17:03:06.926823,0.312,0.7273,0.0,0.0,0.0577
2020-04-27 17:03:07.020423,0.4056,0.7204,0.0,0.0,0.0196
2020-04-27 17:03:07.129623,0.5148,0.7204,0.0,0.0,0.0196
2020-04-27 17:03:07.223223,0.6084,0.739,0.0,0.0,0.0156
2020-04-27 17:03:07.316823,0.702,0.739,0.0,0.0,0.0147
2020-04-27 17:03:07.426023,0.8112,0.7292,0.0,0.0,0.0147
2020-04-27 17:03:07.519623,0.9048,0.7146,0.0,0.0,0.0147
2020-04-27 17:03:07.628823,1.014,0.7146,0.0,0.0,0.0147
2020-04-27 17:03:07.722423,1.1076,0.7361,0.0,0.0,0.0137
2020-04-27 17:03:07.816023,1.2012,0.6676,0.0,0.0,0.0127
2020-04-27 17:03:07.925223,1.3104,0.6676,0.0,0.0,0.0127
2020-04-27 17:03:08.018823,1.404,0.6618,0.0,0.0,0.0127
2020-04-27 17:03:08.128023,1.5132,0.6618,0.0,0.0,0.0137
2020-04-27 17:03:08.221623,1.6068,0.5816,0.0,0.0,0.0137
2020-04-27 17:03:08.315223,1.7004,0.478,0.0,0.0,0.0137
2020-04-27 17:03:08.424423,1.8096,0.478,0.0,0.0,0.0137
2020-04-27 17:03:08.518023,1.9032,0.4497,0.0,0.0,0.0137
2020-04-27 17:03:08.627223,2.0124,0.347,0.0,0.0,0.0127
2020-04-27 17:03:08.720823,2.106,0.347,0.0,0.0,0.0127
2020-04-27 17:03:08.830023,2.2152,0.2903,0.0,0.0,0.0127
2020-04-27 17:03:08.923623,2.3088,0.2903,0.0,0.0,0.0127
2020-04-27 17:03:09.017223,2.4024,0.2346,0.0,0.0,0.0137
2020-04-27 17:03:09.126423,2.5116,0.2346,0.0,0.0,0.0137
2020-04-27 17:03:09.220023,2.6052,0.2053,0.0,0.0,0.0137
2020-04-27 17:03:09.329223,2.7144,0.2121,0.0,0.0,0.0137
2020-04-27 17:03:09.422823,2.808,0.2121,0.0,0.0,0.0137
2020-04-27 17:03:09.516423,2.9016,0.6755,0.0,0.0,0.0127
2020-04-27 17:03:09.625623,3.0108,0.6755,0.0,0.0,0.0137
2020-04-27 17:03:09.719223,3.1044,0.7097,0.0,0.0,0.0137
2020-04-27 17:03:09.828423,3.2136,0.697,0.0,0.0,0.0137
2020-04-27 17:03:09.922023,3.3072,0.697,0.0,0.0,0.0137
2020-04-27 17:03:10.015623,3.4008,0.7077,0.0,0.0,0.0137
2020-04-27 17:03:10.124823,3.51,0.7351,0.0,0.0,0.0137
2020-04-27 17:03:10.218423,3.6036,0.7351,0.0,0.0,0.0137
2020-04-27 17:03:10.327623,3.7128,0.7341,0.0,0.0,0.0127
2020-04-27 17:03:10.421223,3.8064,0.7361,0.0,0.0,0.0137
2020-04-27 17:03:10.514823,3.9,0.7361,0.0,0.0,0.0137
2020-04-27 17:03:10.624023,4.0092,0.7116,0.0,0.0,0.0137
2020-04-27 17:03:10.717623,4.1028,0.7116,0.0,0.0,0.0137
2020-04-27 17:03:10.826823,4.212,0.7361,0.0,0.0,0.0137
2020-04-27 17:03:10.920423,4.3056,0.7361,0.0,0.0,0.0137
2020-04-27 17:03:11.029623,4.4148,0.7312,0.0,0.0,0.0137
2020-04-27 17:03:11.123223,4.5084,0.7312,0.0,0.0,0.0127
2020-04-27 17:03:11.216823,4.602,0.737,0.0,0.0,0.0137
2020-04-27 17:03:11.326023,4.7112,0.6911,0.0,0.0,0.0137
2020-04-27 17:03:11.419623,4.8048,0.6911,0.0,0.0,0.0137
2020-04-27 17:03:11.528823,4.914,0.6364,0.0,0.0,0.0137
2020-04-27 17:03:11.622423,5.0076,0.5914,0.0,0.0,0.0137
2020-04-27 17:03:11.716023,5.1012,0.4301,0.0,0.0,0.0137
2020-04-27 17:03:11.825223,5.2104,0.4301,0.0,0.0,0.0127
2020-04-27 17:03:11.918823,5.304,0.2717,0.0,0.0,0.0127
2020-04-27 17:03:12.028023,5.4132,0.2023,0.0,0.0,0.0127
2020-04-27 17:03:12.121623,5.5068,0.2023,0.0,0.0,0.0127
2020-04-27 17:03:12.215223,5.6004,0.1378,0.0,0.0,0.0137
2020-04-27 17:03:12.324423,5.7096,0.1212,0.0,0.0,0.0137
2020-04-27 17:03:12.418023,5.8032,0.1212,0.0,0.0,0.0137
2020-04-27 17:03:12.527223,5.9124,0.1105,0.0,0.0,0.0127
2020-04-27 17:03:12.620823,6.006,0.1007,0.0,0.0,0.0127
2020-04-27 17:03:12.730023,6.1152,0.1007,0.0,0.0,0.0127
2020-04-27 17:03:12.823623,6.2088,0.0909,0.0,0.0,0.0127
2020-04-27 17:03:12.917223,6.3024,0.3265,0.0,0.0,0.0127
2020-04-27 17:03:13.026423,6.4116,0.3265,0.0,0.0,0.0137
2020-04-27 17:03:13.120023,6.5052,0.478,0.0,0.0,0.0137
2020-04-27 17:03:13.229223,6.6144,0.5376,0.0,0.0,0.0137
2020-04-27 17:03:13.322823,6.708,0.5982,0.0,0.0,0.0137
2020-04-27 17:03:13.416423,6.8016,0.6295,0.0,0.0,0.0137
2020-04-27 17:03:13.525623,6.9108,0.6295,0.0,0.0,0.0137
2020-04-27 17:03:13.619223,7.0044,0.6364,0.0,0.0,0.0127
2020-04-27 17:03:13.728423,7.1136,0.6364,0.0,0.0,0.0127
2020-04-27 17:03:13.822023,7.2072,0.6706,0.0,0.0,0.0127
2020-04-27 17:03:13.915623,7.3008,0.7116,0.0,0.0,0.0127
2020-04-27 17:03:14.024823,7.41,0.7116,0.0,0.0,0.0137
2020-04-27 17:03:14.118423,7.5036,0.7136,0.0,0.0,0.0137
2020-04-27 17:03:14.227623,7.6128,0.7234,0.0,0.0,0.0137
2020-04-27 17:03:14.321223,7.7064,0.7234,0.0,0.0,0.0137
2020-04-27 17:03:14.414823,7.8,0.7312,0.0,0.0,0.0137
2020-04-27 17:03:14.524023,7.9092,0.7351,0.0,0.0,0.0127
2020-04-27 17:03:14.617623,8.0028,0.7253,0.0,0.0,0.0137
2020-04-27 17:03:14.726823,8.112,0.7067,0.0,0.0,0.0137
2020-04-27 17:03:14.820423,8.2056,0.7067,0.0,0.0,0.0137
2020-04-27 17:03:14.929623,8.3148,0.5953,0.0,0.0,0.0137
2020-04-27 17:03:15.023223,8.4084,0.5953,0.0,0.0,0.0137
2020-04-27 17:03:15.116823,8.502,0.5152,0.0,0.0,0.0137
2020-04-27 17:03:15.226023,8.6112,0.4135,0.0,0.0,0.0137
2020-04-27 17:03:15.319623,8.7048,0.4135,0.0,0.0,0.0127
2020-04-27 17:03:15.428823,8.814,0.2727,0.0,0.0,0.0127
2020-04-27 17:03:15.522423,8.9076,0.2082,0.0,0.0,0.0127
2020-04-27 17:03:15.616023,9.0012,0.2082,0.0,0.0,0.0127
2020-04-27 17:03:15.725223,9.1104,0.1789,0.0,0.0,0.0127
2020-04-27 17:03:15.818823,9.204,0.1691,0.0,0.0,0.0127
2020-04-27 17:03:15.928023,9.3132,0.1447,0.0,0.0,0.0137
2020-04-27 17:03:16.021623,9.4068,0.1359,0.0,0.0,0.0137
2020-04-27 17:03:16.115223,9.5004,0.132,0.0,0.0,0.0137
2020-04-27 17:03:16.224423,9.6096,0.1261,0.0,0.0,0.0137
2020-04-27 17:03:16.318023,9.7032,0.1261,0.0,0.0,0.0137
2020-04-27 17:03:16.427223,9.8124,0.1232,0.0,0.0,0.0127
2020-04-27 17:03:16.520823,9.906,0.4741,0.0,0.0,0.0137
2020-04-27 17:03:16.630023,10.0152,0.5533,0.0,0.0,0.0137
2020-04-27 17:03:16.723623,10.1088,0.6139,0.0,0.0,0.0137
2020-04-27 17:03:16.817223,10.2024,0.6139,0.0,0.0,0.0137
2020-04-27 17:03:16.926423,10.3116,0.6579,0.0,0.0,0.0127
2020-04-27 17:03:17.020023,10.4052,0.695,0.0,0.0,0.0127
2020-04-27 17:03:17.129223,10.5144,0.7067,0.0,0.0,0.0127
2020-04-27 17:03:17.222823,10.608,0.6999,0.0,0.0,0.0137
2020-04-27 17:03:17.316423,10.7016,0.6999,0.0,0.0,0.0137
2020-04-27 17:03:17.425623,10.8108,0.7155,0.0,0.0,0.0137
2020-04-27 17:03:17.519223,10.9044,0.6911,0.0,0.0,0.0127
