timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-28 10:10:21.787623,0.0468,0.738,0.0,0.0,0.132
2020-04-28 10:10:21.818823,0.078,0.7322,0.0,0.0,0.132
2020-04-28 10:10:21.850023,0.1092,0.738,0.0,0.0,0.0166
2020-04-28 10:10:21.881223,0.1404,0.7263,0.0,0.0,0.0166
2020-04-28 10:10:21.912423,0.1716,0.7234,0.0,0.0,0.0137
2020-04-28 10:10:21.943623,0.2028,0.737,0.0,0.0,0.0137
2020-04-28 10:10:21.974823,0.234,0.7292,0.0,0.0,0.0137
2020-04-28 10:10:22.021623,0.2808,0.737,0.0,0.0,0.0137
2020-04-28 10:10:22.052823,0.312,0.739,0.0,0.0,0.0137
2020-04-28 10:10:22.084023,0.3432,0.7312,0.0,0.0,0.0137
2020-04-28 10:10:22.115223,0.3744,0.7449,0.0,0.0,0.0127
2020-04-28 10:10:22.146423,0.4056,0.739,0.0,0.0,0.0127
2020-04-28 10:10:22.177623,0.4368,0.7419,0.0,0.0,0.0137
2020-04-28 10:10:22.208823,0.468,0.7468,0.0,0.0,0.0137
2020-04-28 10:10:22.255623,0.5148,0.7429,0.0,0.0,0.0137
2020-04-28 10:10:22.286823,0.546,0.7429,0.0,0.0,0.0137
2020-04-28 10:10:22.318023,0.5772,0.739,0.0,0.0,0.0127
2020-04-28 10:10:22.349223,0.6084,0.739,0.0,0.0,0.0137
2020-04-28 10:10:22.380423,0.6396,0.7498,0.0,0.0,0.0137
2020-04-28 10:10:22.411623,0.6708,0.7341,0.0,0.0,0.0127
2020-04-28 10:10:22.442823,0.702,0.737,0.0,0.0,0.0127
2020-04-28 10:10:22.489623,0.7488,0.7488,0.0,0.0,0.0137
2020-04-28 10:10:22.520823,0.78,0.7302,0.0,0.0,0.0137
2020-04-28 10:10:22.552023,0.8112,0.7361,0.0,0.0,0.0127
2020-04-28 10:10:22.583223,0.8424,0.7429,0.0,0.0,0.0137
2020-04-28 10:10:22.614423,0.8736,0.7429,0.0,0.0,0.0137
2020-04-28 10:10:22.645623,0.9048,0.7322,0.0,0.0,0.0137
2020-04-28 10:10:22.676823,0.936,0.739,0.0,0.0,0.0127
2020-04-28 10:10:22.708023,0.9672,0.7322,0.0,0.0,0.0127
2020-04-28 10:10:22.754823,1.014,0.7449,0.0,0.0,0.0137
2020-04-28 10:10:22.786023,1.0452,0.7341,0.0,0.0,0.0137
2020-04-28 10:10:22.817223,1.0764,0.741,0.0,0.0,0.0127
2020-04-28 10:10:22.848423,1.1076,0.7302,0.0,0.0,0.0127
2020-04-28 10:10:22.879623,1.1388,0.7468,0.0,0.0,0.0137
2020-04-28 10:10:22.910823,1.17,0.7361,0.0,0.0,0.0137
2020-04-28 10:10:22.942023,1.2012,0.7351,0.0,0.0,0.0137
2020-04-28 10:10:22.988823,1.248,0.7312,0.0,0.0,0.0127
2020-04-28 10:10:23.020023,1.2792,0.7498,0.0,0.0,0.0137
2020-04-28 10:10:23.051223,1.3104,0.738,0.0,0.0,0.0137
2020-04-28 10:10:23.082423,1.3416,0.7331,0.0,0.0,0.0127
2020-04-28 10:10:23.113623,1.3728,0.7331,0.0,0.0,0.0127
2020-04-28 10:10:23.144823,1.404,0.737,0.0,0.0,0.0127
2020-04-28 10:10:23.176023,1.4352,0.7488,0.0,0.0,0.0137
2020-04-28 10:10:23.222823,1.482,0.7302,0.0,0.0,0.0137
2020-04-28 10:10:23.254023,1.5132,0.7351,0.0,0.0,0.0127
2020-04-28 10:10:23.285223,1.5444,0.7429,0.0,0.0,0.0137
2020-04-28 10:10:23.316423,1.5756,0.7312,0.0,0.0,0.0137
2020-04-28 10:10:23.347623,1.6068,0.7312,0.0,0.0,0.0137
2020-04-28 10:10:23.378823,1.638,0.7322,0.0,0.0,0.0137
2020-04-28 10:10:23.410023,1.6692,0.7458,0.0,0.0,0.0137
2020-04-28 10:10:23.456823,1.716,0.7331,0.0,0.0,0.0137
2020-04-28 10:10:23.488023,1.7472,0.737,0.0,0.0,0.0137
2020-04-28 10:10:23.519223,1.7784,0.7419,0.0,0.0,0.0137
2020-04-28 10:10:23.550423,1.8096,0.7419,0.0,0.0,0.0137
2020-04-28 10:10:23.581623,1.8408,0.7331,0.0,0.0,0.0137
2020-04-28 10:10:23.612823,1.872,0.7331,0.0,0.0,0.0137
2020-04-28 10:10:23.644023,1.9032,0.7449,0.0,0.0,0.0137
2020-04-28 10:10:23.675223,1.9344,0.737,0.0,0.0,0.0137
2020-04-28 10:10:23.722023,1.9812,0.7458,0.0,0.0,0.0137
2020-04-28 10:10:23.753223,2.0124,0.7331,0.0,0.0,0.0137
2020-04-28 10:10:23.784423,2.0436,0.7283,0.0,0.0,0.0137
2020-04-28 10:10:23.815623,2.0748,0.7498,0.0,0.0,0.0127
2020-04-28 10:10:23.846823,2.106,0.7498,0.0,0.0,0.0127
2020-04-28 10:10:23.878023,2.1372,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:23.909223,2.1684,0.7625,0.0,0.0,0.0137
2020-04-28 10:10:23.956023,2.2152,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:23.987223,2.2464,0.7155,0.0,0.0,0.0137
2020-04-28 10:10:24.018423,2.2776,0.6002,0.0,0.0,0.0127
2020-04-28 10:10:24.049623,2.3088,0.5181,0.0,0.0,0.0127
2020-04-28 10:10:24.080823,2.34,0.3118,0.0,0.0,0.0127
2020-04-28 10:10:24.112023,2.3712,0.3118,0.0,0.0,0.0127
2020-04-28 10:10:24.143223,2.4024,0.2835,0.0,0.0,0.0127
2020-04-28 10:10:24.174423,2.4336,0.26,0.0,0.0,0.0137
2020-04-28 10:10:24.221223,2.4804,0.2424,0.0,0.0,0.0127
2020-04-28 10:10:24.252423,2.5116,0.6188,0.0,0.0,0.0137
2020-04-28 10:10:24.283623,2.5428,0.697,0.0,0.0,0.0137
2020-04-28 10:10:24.314823,2.574,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.346023,2.6052,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:24.377223,2.6364,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.408423,2.6676,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.455223,2.7144,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.486423,2.7456,0.3861,0.0,0.0,0.0127
2020-04-28 10:10:24.517623,2.7768,0.3861,0.0,0.0,0.0127
2020-04-28 10:10:24.548823,2.808,0.219,0.0,0.0,0.0137
2020-04-28 10:10:24.580023,2.8392,0.2033,0.0,0.0,0.0137
2020-04-28 10:10:24.611223,2.8704,0.1799,0.0,0.0,0.0127
2020-04-28 10:10:24.642423,2.9016,0.2698,0.0,0.0,0.0127
2020-04-28 10:10:24.689223,2.9484,0.7625,0.0,0.0,0.0137
2020-04-28 10:10:24.720423,2.9796,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.751623,3.0108,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:24.782823,3.042,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.814023,3.0732,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.845223,3.1044,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:24.876423,3.1356,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:24.923223,3.1824,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:24.954423,3.2136,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:24.985623,3.2448,0.6452,0.0,0.0,0.0137
2020-04-28 10:10:25.016823,3.276,0.6452,0.0,0.0,0.0137
2020-04-28 10:10:25.048023,3.3072,0.2326,0.0,0.0,0.0137
2020-04-28 10:10:25.079223,3.3384,0.2239,0.0,0.0,0.0137
2020-04-28 10:10:25.110423,3.3696,0.4291,0.0,0.0,0.0137
2020-04-28 10:10:25.141623,3.4008,0.6989,0.0,0.0,0.0137
2020-04-28 10:10:25.188423,3.4476,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.219623,3.4788,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.250823,3.51,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.282023,3.5412,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.313223,3.5724,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.344423,3.6036,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.375623,3.6348,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.422423,3.6816,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.453623,3.7128,0.5924,0.0,0.0,0.0127
2020-04-28 10:10:25.484823,3.744,0.3079,0.0,0.0,0.0137
2020-04-28 10:10:25.516023,3.7752,0.2639,0.0,0.0,0.0137
2020-04-28 10:10:25.547223,3.8064,0.2151,0.0,0.0,0.0127
2020-04-28 10:10:25.578423,3.8376,0.2151,0.0,0.0,0.0127
2020-04-28 10:10:25.609623,3.8688,0.7478,0.0,0.0,0.0147
2020-04-28 10:10:25.656423,3.9156,0.7625,0.0,0.0,0.0147
2020-04-28 10:10:25.687623,3.9468,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.718823,3.978,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.750023,4.0092,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.781223,4.0404,0.7625,0.0,0.0,0.0137
2020-04-28 10:10:25.812423,4.0716,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:25.843623,4.1028,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.874823,4.134,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:25.921623,4.1808,0.5269,0.0,0.0,0.0137
2020-04-28 10:10:25.952823,4.212,0.3089,0.0,0.0,0.0127
2020-04-28 10:10:25.984023,4.2432,0.2571,0.0,0.0,0.0127
2020-04-28 10:10:26.015223,4.2744,0.2072,0.0,0.0,0.0137
2020-04-28 10:10:26.046423,4.3056,0.2072,0.0,0.0,0.0137
2020-04-28 10:10:26.077623,4.3368,0.2581,0.0,0.0,0.0137
2020-04-28 10:10:26.108823,4.368,0.737,0.0,0.0,0.0137
2020-04-28 10:10:26.155623,4.4148,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:26.186823,4.446,0.7537,0.0,0.0,0.0137
2020-04-28 10:10:26.218023,4.4772,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:26.249223,4.5084,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:26.280423,4.5396,0.7625,0.0,0.0,0.0137
2020-04-28 10:10:26.311623,4.5708,0.7625,0.0,0.0,0.0137
2020-04-28 10:10:26.342823,4.602,0.7634,0.0,0.0,0.0137
2020-04-28 10:10:26.389623,4.6488,0.7634,0.0,0.0,0.0127
2020-04-28 10:10:26.420823,4.68,0.6667,0.0,0.0,0.0127
2020-04-28 10:10:26.452023,4.7112,0.4624,0.0,0.0,0.0127
2020-04-28 10:10:26.483223,4.7424,0.3617,0.0,0.0,0.0137
2020-04-28 10:10:26.514423,4.7736,0.3363,0.0,0.0,0.0137
2020-04-28 10:10:26.545623,4.8048,0.3284,0.0,0.0,0.0127
2020-04-28 10:10:26.576823,4.836,0.3744,0.0,0.0,0.0127
2020-04-28 10:10:26.608023,4.8672,0.74,0.0,0.0,0.0137
