timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-04-28 10:21:34.991027,0.0468,0.7087,0.0,0.0,0.132
2020-04-28 10:21:35.022227,0.078,0.7234,0.0,0.0,0.132
2020-04-28 10:21:35.053427,0.1092,0.7253,0.0,0.0,0.0166
2020-04-28 10:21:35.084627,0.1404,0.7195,0.0,0.0,0.0147
2020-04-28 10:21:35.115827,0.1716,0.7009,0.0,0.0,0.0147
2020-04-28 10:21:35.147027,0.2028,0.7048,0.0,0.0,0.0137
2020-04-28 10:21:35.178227,0.234,0.7204,0.0,0.0,0.0137
2020-04-28 10:21:35.225027,0.2808,0.7136,0.0,0.0,0.0127
2020-04-28 10:21:35.256227,0.312,0.7263,0.0,0.0,0.0137
2020-04-28 10:21:35.287427,0.3432,0.7087,0.0,0.0,0.0137
2020-04-28 10:21:35.318627,0.3744,0.7243,0.0,0.0,0.0137
2020-04-28 10:21:35.349827,0.4056,0.7185,0.0,0.0,0.0127
2020-04-28 10:21:35.381027,0.4368,0.7185,0.0,0.0,0.0137
2020-04-28 10:21:35.412227,0.468,0.7312,0.0,0.0,0.0137
2020-04-28 10:21:35.459027,0.5148,0.7273,0.0,0.0,0.0127
2020-04-28 10:21:35.490227,0.546,0.7146,0.0,0.0,0.0127
2020-04-28 10:21:35.521427,0.5772,0.7312,0.0,0.0,0.0137
2020-04-28 10:21:35.552627,0.6084,0.7214,0.0,0.0,0.0137
2020-04-28 10:21:35.583827,0.6396,0.7273,0.0,0.0,0.0127
2020-04-28 10:21:35.615027,0.6708,0.7273,0.0,0.0,0.0127
2020-04-28 10:21:35.646227,0.702,0.7146,0.0,0.0,0.0127
2020-04-28 10:21:35.693027,0.7488,0.7185,0.0,0.0,0.0137
2020-04-28 10:21:35.724227,0.78,0.7214,0.0,0.0,0.0137
2020-04-28 10:21:35.755427,0.8112,0.7155,0.0,0.0,0.0127
2020-04-28 10:21:35.786627,0.8424,0.7224,0.0,0.0,0.0137
2020-04-28 10:21:35.817827,0.8736,0.7224,0.0,0.0,0.0137
2020-04-28 10:21:35.849027,0.9048,0.7107,0.0,0.0,0.0137
2020-04-28 10:21:35.880227,0.936,0.7155,0.0,0.0,0.0137
2020-04-28 10:21:35.911427,0.9672,0.7175,0.0,0.0,0.0137
2020-04-28 10:21:35.958227,1.014,0.7224,0.0,0.0,0.0137
2020-04-28 10:21:35.989427,1.0452,0.7253,0.0,0.0,0.0137
2020-04-28 10:21:36.020627,1.0764,0.7155,0.0,0.0,0.0127
2020-04-28 10:21:36.051827,1.1076,0.7107,0.0,0.0,0.0127
2020-04-28 10:21:36.083027,1.1388,0.7234,0.0,0.0,0.0137
2020-04-28 10:21:36.114227,1.17,0.7234,0.0,0.0,0.0137
2020-04-28 10:21:36.145427,1.2012,0.7165,0.0,0.0,0.0127
2020-04-28 10:21:36.192227,1.248,0.7107,0.0,0.0,0.0127
2020-04-28 10:21:36.223427,1.2792,0.7107,0.0,0.0,0.0127
2020-04-28 10:21:36.254627,1.3104,0.7302,0.0,0.0,0.0127
2020-04-28 10:21:36.285827,1.3416,0.7107,0.0,0.0,0.0127
2020-04-28 10:21:36.317027,1.3728,0.7302,0.0,0.0,0.0127
2020-04-28 10:21:36.348227,1.404,0.7107,0.0,0.0,0.0137
2020-04-28 10:21:36.379427,1.4352,0.7155,0.0,0.0,0.0137
2020-04-28 10:21:36.426227,1.482,0.7107,0.0,0.0,0.0127
2020-04-28 10:21:36.457427,1.5132,0.7302,0.0,0.0,0.0127
2020-04-28 10:21:36.488627,1.5444,0.7107,0.0,0.0,0.0137
2020-04-28 10:21:36.519827,1.5756,0.7146,0.0,0.0,0.0137
2020-04-28 10:21:36.551027,1.6068,0.7243,0.0,0.0,0.0137
2020-04-28 10:21:36.582227,1.638,0.7273,0.0,0.0,0.0137
2020-04-28 10:21:36.613427,1.6692,0.7283,0.0,0.0,0.0137
2020-04-28 10:21:36.660227,1.716,0.7087,0.0,0.0,0.0137
2020-04-28 10:21:36.691427,1.7472,0.7116,0.0,0.0,0.0137
2020-04-28 10:21:36.722627,1.7784,0.7273,0.0,0.0,0.0137
2020-04-28 10:21:36.753827,1.8096,0.7087,0.0,0.0,0.0137
2020-04-28 10:21:36.785027,1.8408,0.7292,0.0,0.0,0.0137
2020-04-28 10:21:36.816227,1.872,0.7234,0.0,0.0,0.0137
2020-04-28 10:21:36.847427,1.9032,0.7185,0.0,0.0,0.0127
2020-04-28 10:21:36.878627,1.9344,0.7224,0.0,0.0,0.0137
2020-04-28 10:21:36.925427,1.9812,0.737,0.0,0.0,0.0137
2020-04-28 10:21:36.956627,2.0124,0.7322,0.0,0.0,0.0127
2020-04-28 10:21:36.987827,2.0436,0.738,0.0,0.0,0.0127
2020-04-28 10:21:37.019027,2.0748,0.7527,0.0,0.0,0.0137
2020-04-28 10:21:37.050227,2.106,0.7586,0.0,0.0,0.0137
2020-04-28 10:21:37.081427,2.1372,0.7615,0.0,0.0,0.0137
2020-04-28 10:21:37.112627,2.1684,0.7615,0.0,0.0,0.0137
2020-04-28 10:21:37.159427,2.2152,0.7615,0.0,0.0,0.0137
2020-04-28 10:21:37.190627,2.2464,0.7615,0.0,0.0,0.0137
2020-04-28 10:21:37.221827,2.2776,0.7615,0.0,0.0,0.0127
2020-04-28 10:21:37.253027,2.3088,0.7253,0.0,0.0,0.0127
2020-04-28 10:21:37.284227,2.34,0.5894,0.0,0.0,0.0137
2020-04-28 10:21:37.315427,2.3712,0.3959,0.0,0.0,0.0137
2020-04-28 10:21:37.346627,2.4024,0.2151,0.0,0.0,0.0127
2020-04-28 10:21:37.377827,2.4336,0.176,0.0,0.0,0.0127
2020-04-28 10:21:37.424627,2.4804,0.1789,0.0,0.0,0.0137
2020-04-28 10:21:37.455827,2.5116,0.1789,0.0,0.0,0.0137
2020-04-28 10:21:37.487027,2.5428,0.7087,0.0,0.0,0.0127
2020-04-28 10:21:37.518227,2.574,0.737,0.0,0.0,0.0127
2020-04-28 10:21:37.549427,2.6052,0.7498,0.0,0.0,0.0137
2020-04-28 10:21:37.580627,2.6364,0.7498,0.0,0.0,0.0137
2020-04-28 10:21:37.611827,2.6676,0.74,0.0,0.0,0.0127
2020-04-28 10:21:37.658627,2.7144,0.738,0.0,0.0,0.0127
2020-04-28 10:21:37.689827,2.7456,0.6686,0.0,0.0,0.0137
2020-04-28 10:21:37.721027,2.7768,0.6686,0.0,0.0,0.0137
2020-04-28 10:21:37.752227,2.808,0.6012,0.0,0.0,0.0137
2020-04-28 10:21:37.783427,2.8392,0.2717,0.0,0.0,0.0127
2020-04-28 10:21:37.814627,2.8704,0.2248,0.0,0.0,0.0127
2020-04-28 10:21:37.845827,2.9016,0.2317,0.0,0.0,0.0137
2020-04-28 10:21:37.892627,2.9484,0.2805,0.0,0.0,0.0127
2020-04-28 10:21:37.923827,2.9796,0.4301,0.0,0.0,0.0127
2020-04-28 10:21:37.955027,3.0108,0.6207,0.0,0.0,0.0137
2020-04-28 10:21:37.986227,3.042,0.6197,0.0,0.0,0.0137
2020-04-28 10:21:38.017427,3.0732,0.6686,0.0,0.0,0.0137
2020-04-28 10:21:38.048627,3.1044,0.6618,0.0,0.0,0.0127
2020-04-28 10:21:38.079827,3.1356,0.6608,0.0,0.0,0.0127
2020-04-28 10:21:38.126627,3.1824,0.6745,0.0,0.0,0.0137
2020-04-28 10:21:38.157827,3.2136,0.6852,0.0,0.0,0.0137
2020-04-28 10:21:38.189027,3.2448,0.696,0.0,0.0,0.0127
2020-04-28 10:21:38.220227,3.276,0.7195,0.0,0.0,0.0137
2020-04-28 10:21:38.251427,3.3072,0.7019,0.0,0.0,0.0137
2020-04-28 10:21:38.282627,3.3384,0.7116,0.0,0.0,0.0137
2020-04-28 10:21:38.313827,3.3696,0.6745,0.0,0.0,0.0127
2020-04-28 10:21:38.345027,3.4008,0.6774,0.0,0.0,0.0127
2020-04-28 10:21:38.391827,3.4476,0.3988,0.0,0.0,0.0127
2020-04-28 10:21:38.423027,3.4788,0.3109,0.0,0.0,0.0127
2020-04-28 10:21:38.454227,3.51,0.1916,0.0,0.0,0.0127
2020-04-28 10:21:38.485427,3.5412,0.1916,0.0,0.0,0.0127
2020-04-28 10:21:38.516627,3.5724,0.1916,0.0,0.0,0.0137
2020-04-28 10:21:38.547827,3.6036,0.5797,0.0,0.0,0.0137
2020-04-28 10:21:38.579027,3.6348,0.6442,0.0,0.0,0.0137
2020-04-28 10:21:38.625827,3.6816,0.7028,0.0,0.0,0.0137
2020-04-28 10:21:38.657027,3.7128,0.7116,0.0,0.0,0.0137
2020-04-28 10:21:38.688227,3.744,0.7038,0.0,0.0,0.0127
2020-04-28 10:21:38.719427,3.7752,0.7038,0.0,0.0,0.0127
2020-04-28 10:21:38.750627,3.8064,0.7038,0.0,0.0,0.0137
2020-04-28 10:21:38.781827,3.8376,0.6911,0.0,0.0,0.0137
2020-04-28 10:21:38.813027,3.8688,0.696,0.0,0.0,0.0127
2020-04-28 10:21:38.859827,3.9156,0.6207,0.0,0.0,0.0127
2020-04-28 10:21:38.891027,3.9468,0.2864,0.0,0.0,0.0127
2020-04-28 10:21:38.922227,3.978,0.2864,0.0,0.0,0.0127
2020-04-28 10:21:38.953427,4.0092,0.1984,0.0,0.0,0.0137
2020-04-28 10:21:38.984627,4.0404,0.1632,0.0,0.0,0.0127
2020-04-28 10:21:39.015827,4.0716,0.4066,0.0,0.0,0.0137
2020-04-28 10:21:39.047027,4.1028,0.5611,0.0,0.0,0.0137
2020-04-28 10:21:39.078227,4.134,0.6471,0.0,0.0,0.0137
2020-04-28 10:21:39.125027,4.1808,0.6716,0.0,0.0,0.0127
2020-04-28 10:21:39.156227,4.212,0.6852,0.0,0.0,0.0127
2020-04-28 10:21:39.187427,4.2432,0.6911,0.0,0.0,0.0137
2020-04-28 10:21:39.218627,4.2744,0.6862,0.0,0.0,0.0137
2020-04-28 10:21:39.249827,4.3056,0.6804,0.0,0.0,0.0127
2020-04-28 10:21:39.281027,4.3368,0.6833,0.0,0.0,0.0127
2020-04-28 10:21:39.312227,4.368,0.6598,0.0,0.0,0.0137
2020-04-28 10:21:39.359027,4.4148,0.6598,0.0,0.0,0.0137
2020-04-28 10:21:39.390227,4.446,0.6256,0.0,0.0,0.0127
2020-04-28 10:21:39.421427,4.4772,0.2913,0.0,0.0,0.0137
2020-04-28 10:21:39.452627,4.5084,0.2913,0.0,0.0,0.0137
2020-04-28 10:21:39.483827,4.5396,0.1632,0.0,0.0,0.0137
2020-04-28 10:21:39.515027,4.5708,0.1466,0.0,0.0,0.0127
2020-04-28 10:21:39.546227,4.602,0.1945,0.0,0.0,0.0137
2020-04-28 10:21:39.593027,4.6488,0.3939,0.0,0.0,0.0137
2020-04-28 10:21:39.624227,4.68,0.6735,0.0,0.0,0.0127
2020-04-28 10:21:39.655427,4.7112,0.6696,0.0,0.0,0.0127
2020-04-28 10:21:39.686627,4.7424,0.694,0.0,0.0,0.0137
2020-04-28 10:21:39.717827,4.7736,0.6872,0.0,0.0,0.0137
2020-04-28 10:21:39.749027,4.8048,0.7028,0.0,0.0,0.0137
2020-04-28 10:21:39.780227,4.836,0.7028,0.0,0.0,0.0127
2020-04-28 10:21:39.811427,4.8672,0.6999,0.0,0.0,0.0137
2020-04-28 10:21:39.858227,4.914,0.6745,0.0,0.0,0.0137
2020-04-28 10:21:39.889427,4.9452,0.6471,0.0,0.0,0.0127
2020-04-28 10:21:39.920627,4.9764,0.6471,0.0,0.0,0.0127
2020-04-28 10:21:39.951827,5.0076,0.607,0.0,0.0,0.0127
2020-04-28 10:21:39.983027,5.0388,0.4379,0.0,0.0,0.0137
2020-04-28 10:21:40.014227,5.07,0.2874,0.0,0.0,0.0137
2020-04-28 10:21:40.045427,5.1012,0.172,0.0,0.0,0.0127
2020-04-28 10:21:40.092227,5.148,0.1544,0.0,0.0,0.0127
2020-04-28 10:21:40.123427,5.1792,0.1799,0.0,0.0,0.0127
2020-04-28 10:21:40.154627,5.2104,0.5464,0.0,0.0,0.0137
2020-04-28 10:21:40.185827,5.2416,0.6305,0.0,0.0,0.0127
2020-04-28 10:21:40.217027,5.2728,0.6588,0.0,0.0,0.0127
2020-04-28 10:21:40.248227,5.304,0.6588,0.0,0.0,0.0127
2020-04-28 10:21:40.279427,5.3352,0.6686,0.0,0.0,0.0137
2020-04-28 10:21:40.326227,5.382,0.6755,0.0,0.0,0.0127
2020-04-28 10:21:40.357427,5.4132,0.6921,0.0,0.0,0.0127
2020-04-28 10:21:40.388627,5.4444,0.6872,0.0,0.0,0.0137
2020-04-28 10:21:40.419827,5.4756,0.6862,0.0,0.0,0.0137
2020-04-28 10:21:40.451027,5.5068,0.6921,0.0,0.0,0.0127
2020-04-28 10:21:40.482227,5.538,0.6755,0.0,0.0,0.0127
2020-04-28 10:21:40.513427,5.5692,0.6285,0.0,0.0,0.0137
2020-04-28 10:21:40.544627,5.6004,0.6285,0.0,0.0,0.0137
2020-04-28 10:21:40.591427,5.6472,0.2864,0.0,0.0,0.0127
2020-04-28 10:21:40.622627,5.6784,0.2678,0.0,0.0,0.0127
2020-04-28 10:21:40.653827,5.7096,0.2678,0.0,0.0,0.0137
2020-04-28 10:21:40.685027,5.7408,0.2522,0.0,0.0,0.0137
2020-04-28 10:21:40.716227,5.772,0.2727,0.0,0.0,0.0127
2020-04-28 10:21:40.747427,5.8032,0.4858,0.0,0.0,0.0127
2020-04-28 10:21:40.778627,5.8344,0.651,0.0,0.0,0.0137
2020-04-28 10:21:40.825427,5.8812,0.651,0.0,0.0,0.0137
2020-04-28 10:21:40.856627,5.9124,0.6667,0.0,0.0,0.0127
2020-04-28 10:21:40.887827,5.9436,0.6813,0.0,0.0,0.0137
2020-04-28 10:21:40.919027,5.9748,0.6794,0.0,0.0,0.0137
2020-04-28 10:21:40.950227,6.006,0.6931,0.0,0.0,0.0137
2020-04-28 10:21:40.981427,6.0372,0.6882,0.0,0.0,0.0137
2020-04-28 10:21:41.012627,6.0684,0.6804,0.0,0.0,0.0127
2020-04-28 10:21:41.059427,6.1152,0.6588,0.0,0.0,0.0137
2020-04-28 10:21:41.090627,6.1464,0.6676,0.0,0.0,0.0137
2020-04-28 10:21:41.121827,6.1776,0.5846,0.0,0.0,0.0127
