timestamp,interval(s),volt_0,volt_1,volt_2,volt_3
2020-05-28 16:02:43.978919,0.0624,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.025719,0.1092,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.072519,0.156,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.119319,0.2028,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.181719,0.2652,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.228519,0.312,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.275319,0.3588,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.322119,0.4056,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.368919,0.4524,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.431319,0.5148,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.478119,0.5616,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.524919,0.6084,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.571719,0.6552,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.618519,0.702,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.680919,0.7644,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.727719,0.8112,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.774519,0.858,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.821319,0.9048,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.868119,0.9516,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.930519,1.014,0.0,0.0,0.0,0.0
2020-05-28 16:02:44.977319,1.0608,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.024119,1.1076,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.070919,1.1544,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.117719,1.2012,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.180119,1.2636,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.226919,1.3104,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.273719,1.3572,0.0,0.0,0.0,0.0
2020-05-28 16:02:45.320519,1.404,0.0,0.0,0.0,0.0
